marker;iteration;timestamp;sens.KITGripperFTSensor.tz;sens.TestBenchMotor.position;sens.TestBenchMotor.targetPWM;sens.TestBenchMotor.velocityTicksPerMs;sens.TestBenchMotor.rawVelocity;sens.TestBenchMotor.filteredVelocity;ctrl.TestBenchMotor.ControlMode_Velocity1DoF.velocity
;546153;1560955005395268;0.061705;-2.871063;-19;-1.000000;0.003779;0.000378;nan
;546154;1560955005396273;0.061705;-2.871067;-20;1.000000;-0.003779;0.000000;nan
;546155;1560955005397281;0.061705;-2.871063;-19;-1.000000;0.003779;0.000378;nan
;546156;1560955005398282;0.061705;-2.871067;-20;0.000000;-0.003779;0.000000;nan
;546157;1560955005399288;0.061749;-2.871067;-26;1.000000;0.000000;0.000000;nan
;546158;1560955005400269;0.061792;-2.871063;-18;-1.000000;0.003779;0.000378;nan
;546159;1560955005401278;0.061792;-2.871067;-23;0.000000;-0.003779;-0.000378;nan
;546160;1560955005402284;0.061792;-2.871067;-23;0.000000;0.000000;-0.000378;nan
;546161;1560955005403258;0.061792;-2.871067;-26;0.000000;0.000000;0.000000;nan
;546162;1560955005404264;0.061792;-2.871067;-26;0.000000;0.000000;0.000000;nan
;546163;1560955005405291;0.061783;-2.871067;-23;0.000000;0.000000;-0.000378;nan
;546164;1560955005406255;0.061773;-2.871067;-27;0.000000;0.000000;0.000000;nan
;546165;1560955005407294;0.061770;-2.871067;-23;1.000000;0.000000;-0.000378;nan
;546166;1560955005408285;0.061767;-2.871063;-19;0.000000;0.003779;0.000378;nan
;546167;1560955005409285;0.061767;-2.871063;-19;0.000000;0.000000;0.000378;nan
;546168;1560955005410265;0.061767;-2.871063;-20;0.000000;0.000000;0.000000;nan
;546169;1560955005411250;0.061767;-2.871063;-19;0.000000;0.000000;0.000378;nan
;546170;1560955005412261;0.061767;-2.871063;-19;0.000000;0.000000;0.000378;nan
;546171;1560955005413249;0.061767;-2.871063;-19;0.000000;0.000000;0.000378;nan
;546172;1560955005414267;0.061767;-2.871063;-19;0.000000;0.000000;0.000378;nan
;546173;1560955005415285;0.061767;-2.871063;-20;0.000000;0.000000;0.000378;nan
;546174;1560955005416281;0.061786;-2.871063;-20;-1.000000;0.000000;0.000378;nan
;546175;1560955005417284;0.061804;-2.871067;-20;1.000000;-0.003779;0.000000;nan
;546176;1560955005418256;0.061868;-2.871063;-26;-1.000000;0.003779;0.000000;nan
;546177;1560955005419285;0.061933;-2.871067;-23;1.000000;-0.003779;-0.000378;nan
;546178;1560955005420251;0.061940;-2.871063;-28;-1.000000;0.003779;0.000000;nan
;546179;1560955005421255;0.061940;-2.871067;-23;0.000000;-0.003779;-0.000378;nan
;546180;1560955005422257;0.061940;-2.871067;-24;0.000000;0.000000;-0.000378;nan
;546181;1560955005423254;0.061940;-2.871067;-23;1.000000;0.000000;-0.000378;nan
;546182;1560955005424261;0.061933;-2.871063;-27;-1.000000;0.003779;0.000000;nan
;546183;1560955005425272;0.061855;-2.871067;-23;1.000000;-0.003779;-0.000378;nan
;546184;1560955005426272;0.061776;-2.871063;-27;0.000000;0.003779;0.000000;nan
;546185;1560955005427333;0.061772;-2.871063;-19;0.000000;0.000000;0.000378;nan
;546186;1560955005428275;0.061768;-2.871063;-21;-1.000000;0.000000;0.000000;nan
;546187;1560955005429252;0.061748;-2.871067;-20;1.000000;-0.003779;0.000000;nan
;546188;1560955005430252;0.061728;-2.871063;-28;0.000000;0.003779;0.000000;nan
;546189;1560955005431250;0.061728;-2.871063;-19;-1.000000;0.000000;0.000378;nan
;546190;1560955005432261;0.061728;-2.871067;-20;1.000000;-0.003779;0.000000;nan
;546191;1560955005433292;0.061728;-2.871063;-19;-1.000000;0.003779;0.000378;nan
;546192;1560955005434283;0.061728;-2.871067;-24;0.000000;-0.003779;-0.000378;nan
;546193;1560955005435275;0.061775;-2.871067;-28;1.000000;0.000000;0.000000;nan
;546194;1560955005436278;0.061822;-2.871063;-28;-1.000000;0.003779;0.000000;nan
;546195;1560955005437282;0.061822;-2.871067;-24;1.000000;-0.003779;-0.000378;nan
;546196;1560955005438280;0.061827;-2.871063;-28;0.000000;0.003779;0.000000;nan
;546197;1560955005439294;0.061832;-2.871063;-20;0.000000;0.000000;0.000378;nan
;546198;1560955005440274;0.061832;-2.871063;-21;-1.000000;0.000000;0.000000;nan
;546199;1560955005441265;0.061832;-2.871067;-24;1.000000;-0.003779;-0.000378;nan
;546200;1560955005442259;0.061832;-2.871063;-19;0.000000;0.003779;0.000378;nan
;546201;1560955005443254;0.061832;-2.871063;-21;-1.000000;0.000000;0.000000;nan
;546202;1560955005444253;0.061814;-2.871067;-21;0.000000;-0.003779;0.000000;nan
;546203;1560955005445249;0.061796;-2.871067;-28;1.000000;0.000000;0.000000;nan
;546204;1560955005446264;0.061758;-2.871063;-28;0.000000;0.003779;0.000000;nan
;546205;1560955005447270;0.061746;-2.871063;-19;-1.000000;0.000000;0.000378;nan
;546206;1560955005448278;0.061746;-2.871067;-24;0.000000;-0.003779;-0.000378;nan
;546207;1560955005449286;0.061746;-2.871067;-24;0.000000;0.000000;-0.000378;nan
;546208;1560955005450287;0.061772;-2.871067;-24;1.000000;0.000000;-0.000378;nan
;546209;1560955005451282;0.061784;-2.871063;-20;0.000000;0.003779;0.000378;nan
;546210;1560955005452266;0.061784;-2.871063;-20;0.000000;0.000000;0.000000;nan
;546211;1560955005453277;0.061809;-2.871063;-20;-1.000000;0.000000;0.000000;nan
;546212;1560955005454292;0.061845;-2.871067;-20;0.000000;-0.003779;0.000000;nan
;546213;1560955005455275;0.061884;-2.871067;-28;0.000000;0.000000;0.000000;nan
;546214;1560955005456283;0.061922;-2.871067;-24;1.000000;0.000000;-0.000378;nan
;546215;1560955005457275;0.061922;-2.871063;-28;-1.000000;0.003779;0.000000;nan
;546216;1560955005458297;0.061922;-2.871067;-20;1.000000;-0.003779;0.000000;nan
;546217;1560955005459278;0.061922;-2.871063;-20;-1.000000;0.003779;0.000378;nan
;546218;1560955005460286;0.061922;-2.871067;-21;1.000000;-0.003779;0.000000;nan
;546219;1560955005461276;0.061902;-2.871063;-28;0.000000;0.003779;0.000000;nan
;546220;1560955005462282;0.061882;-2.871063;-21;-1.000000;0.000000;0.000000;nan
;546221;1560955005463283;0.061882;-2.871067;-24;0.000000;-0.003779;-0.000378;nan
;546222;1560955005464278;0.061862;-2.871067;-29;0.000000;0.000000;0.000000;nan
;546223;1560955005465275;0.061842;-2.871067;-29;0.000000;0.000000;0.000000;nan
;546224;1560955005466275;0.061807;-2.871067;-28;0.000000;0.000000;0.000000;nan
;546225;1560955005467282;0.061771;-2.871067;-25;1.000000;0.000000;-0.000378;nan
;546226;1560955005468286;0.061771;-2.871063;-20;0.000000;0.003779;0.000378;nan
;546227;1560955005469290;0.061771;-2.871063;-21;0.000000;0.000000;0.000000;nan
;546228;1560955005470280;0.061782;-2.871063;-20;-1.000000;0.000000;0.000378;nan
;546229;1560955005471281;0.061794;-2.871067;-24;1.000000;-0.003779;-0.000378;nan
;546230;1560955005472260;0.061794;-2.871063;-27;-1.000000;0.003779;0.000000;nan
;546231;1560955005473281;0.061794;-2.871067;-21;1.000000;-0.003779;0.000000;nan
;546232;1560955005474278;0.061803;-2.871063;-19;0.000000;0.003779;0.000378;nan
;546233;1560955005475249;0.061812;-2.871063;-20;0.000000;0.000000;0.000378;nan
;546234;1560955005476260;0.061812;-2.871063;-20;0.000000;0.000000;0.000378;nan
;546235;1560955005477250;0.061818;-2.871063;-20;0.000000;0.000000;0.000378;nan
;546236;1560955005478259;0.061825;-2.871063;-21;0.000000;0.000000;0.000000;nan
;546237;1560955005479278;0.061825;-2.871063;-21;0.000000;0.000000;0.000000;nan
;546238;1560955005480283;0.061825;-2.871063;-21;0.000000;0.000000;0.000000;nan
;546239;1560955005481262;0.061851;-2.871063;-20;-1.000000;0.000000;0.000378;nan
;546240;1560955005482275;0.061878;-2.871067;-25;1.000000;-0.003779;-0.000378;nan
;546241;1560955005483302;0.061851;-2.871063;-20;0.000000;0.003779;0.000378;nan
;546242;1560955005484291;0.061825;-2.871063;-21;-1.000000;0.000000;0.000000;nan
;546243;1560955005485278;0.061805;-2.871067;-25;1.000000;-0.003779;-0.000378;nan
;546244;1560955005486276;0.061837;-2.871063;-29;0.000000;0.003779;0.000000;nan
;546245;1560955005487293;0.061837;-2.871063;-21;-1.000000;0.000000;0.000000;nan
;546246;1560955005488283;0.061837;-2.871067;-25;1.000000;-0.003779;-0.000378;nan
;546247;1560955005489278;0.061888;-2.871063;-29;-1.000000;0.003779;0.000000;nan
;546248;1560955005490312;0.061891;-2.871067;-25;0.000000;-0.003779;-0.000378;nan
;546249;1560955005491293;0.061891;-2.871067;-25;0.000000;0.000000;-0.000378;nan
;546250;1560955005492276;0.061894;-2.871067;-28;1.000000;0.000000;0.000000;nan
;546251;1560955005493275;0.061899;-2.871063;-28;0.000000;0.003779;0.000000;nan
;546252;1560955005494310;0.061899;-2.871063;-21;0.000000;0.000000;0.000000;nan
;546253;1560955005495277;0.061899;-2.871063;-20;0.000000;0.000000;0.000378;nan
;546254;1560955005496282;0.061899;-2.871063;-21;-1.000000;0.000000;0.000000;nan
;546255;1560955005497264;0.061899;-2.871067;-26;1.000000;-0.003779;-0.000378;nan
;546256;1560955005498259;0.061796;-2.871063;-20;0.000000;0.003779;0.000378;nan
;546257;1560955005499253;0.061707;-2.871063;-21;-1.000000;0.000000;0.000000;nan
;546258;1560955005500257;0.061707;-2.871067;-21;0.000000;-0.003779;0.000000;nan
;546259;1560955005501240;0.061707;-2.871067;-28;1.000000;0.000000;0.000000;nan
;546260;1560955005502259;0.061707;-2.871063;-20;0.000000;0.003779;0.000378;nan
;546261;1560955005503258;0.061707;-2.871063;-21;0.000000;0.000000;0.000000;nan
;546262;1560955005504272;0.061722;-2.871063;-21;0.000000;0.000000;0.000000;nan
;546263;1560955005505281;0.061761;-2.871063;-21;0.000000;0.000000;0.000000;nan
;546264;1560955005506258;0.061800;-2.871063;-21;0.000000;0.000000;0.000000;nan
;546265;1560955005507249;0.061823;-2.871063;-20;0.000000;0.000000;0.000378;nan
;546266;1560955005508253;0.061846;-2.871063;-21;0.000000;0.000000;0.000000;nan
;546267;1560955005509273;0.061859;-2.871063;-21;-1.000000;0.000000;0.000000;nan
;546268;1560955005510299;0.061872;-2.871067;-21;0.000000;-0.003779;0.000000;nan
;546269;1560955005511260;0.061878;-2.871067;-28;1.000000;0.000000;0.000000;nan
;546270;1560955005512255;0.061865;-2.871063;-29;0.000000;0.003779;0.000000;nan
;546271;1560955005513254;0.061865;-2.871063;-21;-1.000000;0.000000;0.000000;nan
;546272;1560955005514263;0.061865;-2.871067;-26;1.000000;-0.003779;-0.000378;nan
;546273;1560955005515250;0.061846;-2.871063;-28;0.000000;0.003779;0.000000;nan
;546274;1560955005516269;0.061833;-2.871063;-21;0.000000;0.000000;0.000000;nan
;546275;1560955005517278;0.061821;-2.871063;-21;0.000000;0.000000;0.000000;nan
;546276;1560955005518285;0.061781;-2.871063;-21;0.000000;0.000000;0.000000;nan
;546277;1560955005519290;0.061741;-2.871063;-22;0.000000;0.000000;0.000000;nan
;546278;1560955005520278;0.061741;-2.871063;-20;0.000000;0.000000;0.000378;nan
;546279;1560955005521276;0.061741;-2.871063;-20;0.000000;0.000000;0.000378;nan
;546280;1560955005522276;0.061741;-2.871063;-21;0.000000;0.000000;0.000000;nan
;546281;1560955005523275;0.061741;-2.871063;-21;0.000000;0.000000;0.000000;nan
;546282;1560955005524276;0.061799;-2.871063;-20;0.000000;0.000000;0.000378;nan
;546283;1560955005525296;0.061857;-2.871063;-21;0.000000;0.000000;0.000000;nan
;546284;1560955005526291;0.061907;-2.871063;-22;0.000000;0.000000;0.000000;nan
;546285;1560955005527281;0.061907;-2.871063;-22;0.000000;0.000000;0.000000;nan
;546286;1560955005528282;0.061907;-2.871063;-22;0.000000;0.000000;0.000000;nan
;546287;1560955005529300;0.061907;-2.871063;-22;0.000000;0.000000;0.000000;nan
;546288;1560955005530297;0.061857;-2.871063;-21;0.000000;0.000000;0.000000;nan
;546289;1560955005531277;0.061849;-2.871063;-21;0.000000;0.000000;0.000000;nan
;546290;1560955005532276;0.061841;-2.871063;-21;-1.000000;0.000000;0.000000;nan
;546291;1560955005533288;0.061839;-2.871067;-26;1.000000;-0.003779;-0.000378;nan
;546292;1560955005534255;0.061838;-2.871063;-29;0.000000;0.003779;0.000000;nan
;546293;1560955005535282;0.061740;-2.871063;-22;-1.000000;0.000000;0.000000;nan
;546294;1560955005536283;0.061642;-2.871067;-26;0.000000;-0.003779;-0.000378;nan
;546295;1560955005537287;0.061621;-2.871067;-26;1.000000;0.000000;-0.000378;nan
;546296;1560955005538232;0.061606;-2.871063;-30;0.000000;0.003779;0.000000;nan
;546297;1560955005539254;0.061606;-2.871063;-22;-1.000000;0.000000;0.000000;nan
;546298;1560955005540282;0.061606;-2.871067;-29;1.000000;-0.003779;-0.000378;nan
;546299;1560955005541256;0.061606;-2.871063;-30;0.000000;0.003779;0.000000;nan
;546300;1560955005542262;0.061606;-2.871063;-22;0.000000;0.000000;0.000000;nan
;546301;1560955005543259;0.061612;-2.871063;-20;0.000000;0.000000;0.000378;nan
;546302;1560955005544270;0.061686;-2.871063;-22;-1.000000;0.000000;0.000000;nan
;546303;1560955005545304;0.061760;-2.871067;-29;1.000000;-0.003779;-0.000378;nan
;546304;1560955005546277;0.061760;-2.871063;-20;0.000000;0.003779;0.000378;nan
;546305;1560955005547276;0.061760;-2.871063;-20;-1.000000;0.000000;0.000378;nan
;546306;1560955005548294;0.061760;-2.871067;-29;1.000000;-0.003779;-0.000378;nan
;546307;1560955005549254;0.061760;-2.871063;-30;0.000000;0.003779;0.000000;nan
;546308;1560955005550313;0.061734;-2.871063;-21;0.000000;0.000000;0.000378;nan
;546309;1560955005551283;0.061708;-2.871063;-22;-1.000000;0.000000;0.000000;nan
;546310;1560955005552294;0.061682;-2.871067;-29;1.000000;-0.003779;-0.000378;nan
;546311;1560955005553275;0.061677;-2.871063;-30;0.000000;0.003779;0.000000;nan
;546312;1560955005554282;0.061677;-2.871063;-22;0.000000;0.000000;0.000000;nan
;546313;1560955005555272;0.061657;-2.871063;-20;-1.000000;0.000000;0.000378;nan
;546314;1560955005556282;0.061657;-2.871067;-44;1.000000;-0.003779;-0.000378;nan
;546315;1560955005557274;0.061673;-2.871063;-30;0.000000;0.003779;0.000000;nan
;546316;1560955005558272;0.061688;-2.871063;-21;0.000000;0.000000;0.000378;nan
;546317;1560955005559277;0.061688;-2.871063;-21;-1.000000;0.000000;0.000000;nan
;546318;1560955005560295;0.061688;-2.871067;-44;1.000000;-0.003779;-0.000378;nan
;546319;1560955005561267;0.061692;-2.871063;-30;0.000000;0.003779;0.000000;nan
;546320;1560955005562273;0.061696;-2.871063;-20;0.000000;0.000000;0.000378;nan
;546321;1560955005563281;0.061756;-2.871063;-22;0.000000;0.000000;0.000000;nan
;546322;1560955005564280;0.061815;-2.871063;-22;0.000000;0.000000;0.000000;nan
;546323;1560955005565280;0.061815;-2.871063;-22;-1.000000;0.000000;0.000000;nan
;546324;1560955005566284;0.061815;-2.871067;-22;1.000000;-0.003779;0.000000;nan
;546325;1560955005567307;0.061815;-2.871063;-29;-1.000000;0.003779;0.000000;nan
;546326;1560955005568302;0.061815;-2.871067;-11;1.000000;-0.003779;-0.000378;nan
;546327;1560955005569267;0.061815;-2.871063;-29;0.000000;0.003779;0.000000;nan
;546328;1560955005570260;0.061811;-2.871063;-21;0.000000;0.000000;0.000378;nan
;546329;1560955005571281;0.061807;-2.871063;-22;0.000000;0.000000;0.000000;nan
;546330;1560955005572254;0.061785;-2.871063;-22;0.000000;0.000000;0.000000;nan
;546331;1560955005573256;0.061764;-2.871063;-22;0.000000;0.000000;0.000000;nan
;546332;1560955005574269;0.061716;-2.871063;-22;-1.000000;0.000000;0.000000;nan
;546333;1560955005575308;0.061669;-2.871067;-12;1.000000;-0.003779;-0.000378;nan
;546334;1560955005576285;0.061669;-2.871063;-20;-1.000000;0.003779;0.000378;nan
;546335;1560955005577290;0.061669;-2.871067;-12;0.000000;-0.003779;-0.000378;nan
;546336;1560955005578291;0.061669;-2.871067;-30;1.000000;0.000000;0.000000;nan
;546337;1560955005579280;0.061669;-2.871063;-30;0.000000;0.003779;0.000000;nan
;546338;1560955005580283;0.061669;-2.871063;-22;0.000000;0.000000;0.000000;nan
;546339;1560955005581279;0.061758;-2.871063;-22;0.000000;0.000000;0.000000;nan
;546340;1560955005582272;0.061846;-2.871063;-22;0.000000;0.000000;0.000000;nan
;546341;1560955005583281;0.061867;-2.871063;-22;0.000000;0.000000;0.000000;nan
;546342;1560955005584281;0.061888;-2.871063;-23;-1.000000;0.000000;0.000000;nan
;546343;1560955005585281;0.061888;-2.871067;-22;1.000000;-0.003779;0.000000;nan
;546344;1560955005586281;0.061888;-2.871063;-31;-1.000000;0.003779;0.000000;nan
;546345;1560955005587281;0.061888;-2.871067;-22;1.000000;-0.003779;0.000000;nan
;546346;1560955005588276;0.061888;-2.871063;-21;0.000000;0.003779;0.000378;nan
;546347;1560955005589306;0.061854;-2.871063;-22;-1.000000;0.000000;0.000000;nan
;546348;1560955005590283;0.061820;-2.871067;-12;1.000000;-0.003779;-0.000378;nan
;546349;1560955005591279;0.061820;-2.871063;-31;0.000000;0.003779;0.000000;nan
;546350;1560955005592286;0.061817;-2.871063;-22;0.000000;0.000000;0.000000;nan
;546351;1560955005593293;0.061814;-2.871063;-22;-1.000000;0.000000;0.000000;nan
;546352;1560955005594279;0.061748;-2.871067;-12;1.000000;-0.003779;-0.000378;nan
;546353;1560955005595280;0.061683;-2.871063;-21;-1.000000;0.003779;0.000378;nan
;546354;1560955005596315;0.061683;-2.871067;-12;1.000000;-0.003779;-0.000378;nan
;546355;1560955005597277;0.061683;-2.871063;-21;0.000000;0.003779;0.000378;nan
;546356;1560955005598327;0.061683;-2.871063;-22;0.000000;0.000000;0.000000;nan
;546357;1560955005599268;0.061683;-2.871063;-22;-1.000000;0.000000;0.000000;nan
;546358;1560955005600254;0.061720;-2.871067;-22;1.000000;-0.003779;0.000000;nan
;546359;1560955005601234;0.061756;-2.871063;-30;0.000000;0.003779;0.000000;nan
;546360;1560955005602320;0.061798;-2.871063;-23;0.000000;0.000000;0.000000;nan
;546361;1560955005603269;0.061840;-2.871063;-23;0.000000;0.000000;0.000000;nan
;546362;1560955005604267;0.061840;-2.871063;-21;0.000000;0.000000;0.000378;nan
;546363;1560955005605260;0.061840;-2.871063;-23;-1.000000;0.000000;0.000000;nan
;546364;1560955005606263;0.061840;-2.871067;-23;0.000000;-0.003779;0.000000;nan
;546365;1560955005607265;0.061849;-2.871067;-12;0.000000;0.000000;-0.000378;nan
;546366;1560955005608328;0.061857;-2.871067;-12;0.000000;0.000000;-0.000378;nan
;546367;1560955005609260;0.061857;-2.871067;-13;1.000000;0.000000;-0.000378;nan
;546368;1560955005610271;0.061857;-2.871063;-21;-1.000000;0.003779;0.000378;nan
;546369;1560955005611258;0.061811;-2.871067;-13;1.000000;-0.003779;-0.000378;nan
;546370;1560955005612256;0.061765;-2.871063;-31;0.000000;0.003779;0.000000;nan
;546371;1560955005613280;0.061719;-2.871063;-22;-1.000000;0.000000;0.000000;nan
;546372;1560955005614310;0.061673;-2.871067;-13;0.000000;-0.003779;-0.000378;nan
;546373;1560955005615284;0.061673;-2.871067;-13;0.000000;0.000000;-0.000378;nan
;546374;1560955005616285;0.061673;-2.871067;-22;1.000000;0.000000;0.000000;nan
;546375;1560955005617303;0.061673;-2.871063;-21;0.000000;0.003779;0.000378;nan
;546376;1560955005618277;0.061673;-2.871063;-21;-1.000000;0.000000;0.000378;nan
;546377;1560955005619278;0.061673;-2.871067;-22;0.000000;-0.003779;0.000000;nan
;546378;1560955005620286;0.061811;-2.871067;-13;0.000000;0.000000;-0.000378;nan
;546379;1560955005621322;0.061949;-2.871067;-22;0.000000;0.000000;0.000000;nan
;546380;1560955005622285;0.061952;-2.871067;-13;0.000000;0.000000;-0.000378;nan
;546381;1560955005623286;0.061955;-2.871067;-13;0.000000;0.000000;-0.000378;nan
;546382;1560955005624290;0.061955;-2.871067;-23;0.000000;0.000000;0.000000;nan
;546383;1560955005625275;0.061955;-2.871067;-22;0.000000;0.000000;0.000000;nan
;546384;1560955005626275;0.061955;-2.871067;-22;0.000000;0.000000;0.000000;nan
;546385;1560955005627282;0.061955;-2.871067;-14;0.000000;0.000000;-0.000378;nan
;546386;1560955005628282;0.061843;-2.871067;-14;1.000000;0.000000;-0.000378;nan
;546387;1560955005629276;0.061730;-2.871063;-21;0.000000;0.003779;0.000378;nan
;546388;1560955005630276;0.061730;-2.871063;-21;0.000000;0.000000;0.000378;nan
;546389;1560955005631302;0.061700;-2.871063;-21;-1.000000;0.000000;0.000378;nan
;546390;1560955005632284;0.061670;-2.871067;-22;0.000000;-0.003779;0.000000;nan
;546391;1560955005633279;0.061670;-2.871067;-32;0.000000;0.000000;0.000000;nan
;546392;1560955005634261;0.061670;-2.871067;-31;0.000000;0.000000;0.000000;nan
;546393;1560955005635260;0.061670;-2.871067;-31;0.000000;0.000000;0.000000;nan
;546394;1560955005636248;0.061670;-2.871067;-32;0.000000;0.000000;0.000000;nan
;546395;1560955005637248;0.061734;-2.871067;-32;0.000000;0.000000;0.000000;nan
;546396;1560955005638251;0.061798;-2.871067;-32;0.000000;0.000000;0.000000;nan
;546397;1560955005639255;0.061915;-2.871067;-14;0.000000;0.000000;-0.000378;nan
;546398;1560955005640285;0.062016;-2.871067;-14;0.000000;0.000000;-0.000378;nan
;546399;1560955005641286;0.062016;-2.871067;-14;0.000000;0.000000;-0.000378;nan
;546400;1560955005642296;0.062016;-2.871067;-23;0.000000;0.000000;0.000000;nan
;546401;1560955005643285;0.062016;-2.871067;-23;0.000000;0.000000;0.000000;nan
;546402;1560955005644290;0.062016;-2.871067;-23;0.000000;0.000000;0.000000;nan
;546403;1560955005645282;0.061999;-2.871067;-23;0.000000;0.000000;0.000000;nan
;546404;1560955005646284;0.061920;-2.871067;-23;0.000000;0.000000;0.000000;nan
;546405;1560955005647281;0.061842;-2.871067;-23;0.000000;0.000000;0.000000;nan
;546406;1560955005648281;0.061756;-2.871067;-23;0.000000;0.000000;0.000000;nan
;546407;1560955005649281;0.061671;-2.871067;-23;0.000000;0.000000;0.000000;nan
;546408;1560955005650284;0.061644;-2.871067;-23;0.000000;0.000000;0.000000;nan
;546409;1560955005651288;0.061618;-2.871067;-23;0.000000;0.000000;0.000000;nan
;546410;1560955005652282;0.061618;-2.871067;-23;0.000000;0.000000;0.000000;nan
;546411;1560955005653284;0.061618;-2.871067;-23;0.000000;0.000000;0.000000;nan
;546412;1560955005654283;0.061618;-2.871067;-23;0.000000;0.000000;0.000000;nan
;546413;1560955005655294;0.061618;-2.871067;-23;0.000000;0.000000;0.000000;nan
;546414;1560955005656282;0.061618;-2.871067;-23;0.000000;0.000000;0.000000;nan
;546415;1560955005657281;0.061619;-2.871067;-23;0.000000;0.000000;0.000000;nan
;546416;1560955005658311;0.061621;-2.871067;-23;0.000000;0.000000;0.000000;nan
;546417;1560955005659281;0.061775;-2.871067;-23;0.000000;0.000000;0.000000;nan
;546418;1560955005660281;0.061928;-2.871067;-23;0.000000;0.000000;0.000000;nan
;546419;1560955005661293;0.061928;-2.871067;-23;1.000000;0.000000;0.000000;nan
;546420;1560955005662286;0.061928;-2.871063;-21;0.000000;0.003779;0.000378;nan
;546421;1560955005663278;0.061928;-2.871063;-21;-1.000000;0.000000;0.000378;nan
;546422;1560955005664284;0.061928;-2.871067;-23;0.000000;-0.003779;0.000000;nan
;546423;1560955005665281;0.061871;-2.871067;-34;0.000000;0.000000;0.000000;nan
;546424;1560955005666254;0.061815;-2.871067;-34;0.000000;0.000000;0.000000;nan
;546425;1560955005667253;0.061815;-2.871067;-34;1.000000;0.000000;0.000000;nan
;546426;1560955005668251;0.061788;-2.871063;-21;0.000000;0.003779;0.000378;nan
;546427;1560955005669258;0.061762;-2.871063;-21;-1.000000;0.000000;0.000378;nan
;546428;1560955005670257;0.061742;-2.871067;-23;1.000000;-0.003779;0.000000;nan
;546429;1560955005671272;0.061722;-2.871063;-22;0.000000;0.003779;0.000378;nan
;546430;1560955005672285;0.061722;-2.871063;-23;0.000000;0.000000;0.000000;nan
;546431;1560955005673273;0.061722;-2.871063;-23;-1.000000;0.000000;0.000000;nan
;546432;1560955005674279;0.061722;-2.871067;-23;1.000000;-0.003779;0.000000;nan
;546433;1560955005675280;0.061722;-2.871063;-21;-1.000000;0.003779;0.000378;nan
;546434;1560955005676285;0.061750;-2.871067;-23;1.000000;-0.003779;0.000000;nan
;546435;1560955005677294;0.061778;-2.871063;-21;0.000000;0.003779;0.000378;nan
;546436;1560955005678283;0.061804;-2.871063;-23;0.000000;0.000000;0.000000;nan
;546437;1560955005679285;0.061831;-2.871063;-23;-1.000000;0.000000;0.000000;nan
;546438;1560955005680282;0.061865;-2.871067;-23;0.000000;-0.003779;0.000000;nan
;546439;1560955005681306;0.061899;-2.871067;-16;1.000000;0.000000;-0.000378;nan
;546440;1560955005682315;0.061899;-2.871063;-23;-1.000000;0.003779;0.000000;nan
;546441;1560955005683294;0.061899;-2.871067;-16;0.000000;-0.003779;-0.000378;nan
;546442;1560955005684291;0.061899;-2.871067;-34;1.000000;0.000000;0.000000;nan
;546443;1560955005685282;0.061890;-2.871063;-34;0.000000;0.003779;0.000000;nan
;546444;1560955005686280;0.061881;-2.871063;-22;0.000000;0.000000;0.000378;nan
;546445;1560955005687292;0.061881;-2.871063;-23;0.000000;0.000000;0.000000;nan
;546446;1560955005688282;0.061881;-2.871063;-23;-1.000000;0.000000;0.000000;nan
;546447;1560955005689284;0.061750;-2.871067;-16;0.000000;-0.003779;-0.000378;nan
;546448;1560955005690283;0.061619;-2.871067;-35;0.000000;0.000000;0.000000;nan
;546449;1560955005691297;0.061605;-2.871067;-34;1.000000;0.000000;0.000000;nan
;546450;1560955005692322;0.061605;-2.871063;-35;-1.000000;0.003779;0.000000;nan
;546451;1560955005693272;0.061605;-2.871067;-23;1.000000;-0.003779;0.000000;nan
;546452;1560955005694289;0.061605;-2.871063;-22;-1.000000;0.003779;0.000378;nan
;546453;1560955005695284;0.061605;-2.871067;-16;1.000000;-0.003779;-0.000378;nan
;546454;1560955005696282;0.061628;-2.871063;-34;-1.000000;0.003779;0.000000;nan
;546455;1560955005697295;0.061665;-2.871067;-17;1.000000;-0.003779;-0.000378;nan
;546456;1560955005698263;0.061711;-2.871063;-35;0.000000;0.003779;0.000000;nan
;546457;1560955005699251;0.061756;-2.871063;-22;-1.000000;0.000000;0.000378;nan
;546458;1560955005700255;0.061766;-2.871067;-24;0.000000;-0.003779;0.000000;nan
;546459;1560955005701269;0.061777;-2.871067;-35;0.000000;0.000000;0.000000;nan
;546460;1560955005702290;0.061777;-2.871067;-17;1.000000;0.000000;-0.000378;nan
;546461;1560955005703253;0.061777;-2.871063;-22;-1.000000;0.003779;0.000378;nan
;546462;1560955005704273;0.061777;-2.871067;-16;0.000000;-0.003779;-0.000378;nan
;546463;1560955005705276;0.061770;-2.871067;-35;1.000000;0.000000;0.000000;nan
;546464;1560955005706282;0.061770;-2.871063;-35;-1.000000;0.003779;0.000000;nan
;546465;1560955005707282;0.061770;-2.871067;-23;1.000000;-0.003779;0.000000;nan
;546466;1560955005708291;0.061764;-2.871063;-35;0.000000;0.003779;0.000000;nan
;546467;1560955005709265;0.061764;-2.871063;-24;-1.000000;0.000000;0.000000;nan
;546468;1560955005710256;0.061764;-2.871067;-23;0.000000;-0.003779;0.000000;nan
;546469;1560955005711271;0.061764;-2.871067;-35;1.000000;0.000000;0.000000;nan
