marker;iteration;timestamp;sens.KITGripperFTSensor.tz;sens.TestBenchMotor.position;sens.TestBenchMotor.targetPWM;sens.TestBenchMotor.velocityTicksPerMs;sens.TestBenchMotor.rawVelocity;sens.TestBenchMotor.filteredVelocity;ctrl.TestBenchMotor.ControlMode_Velocity1DoF.velocity
;6360144;1560513621937557;0.002789;-0.452319;-21;0.000000;0.000000;0.000000;0.001600
;6360145;1560513621938546;0.002789;-0.452319;-21;0.000000;0.000000;0.000000;0.001800
;6360146;1560513621939543;0.002789;-0.452319;-20;0.000000;0.000000;0.000000;0.002000
;6360147;1560513621940546;0.002788;-0.452319;-20;0.000000;0.000000;0.000000;0.002000
;6360148;1560513621941555;0.002788;-0.452319;-20;0.000000;0.000000;0.000000;0.002200
;6360149;1560513621942546;0.002653;-0.452319;-19;0.000000;0.000000;0.000000;0.002400
;6360150;1560513621943562;0.002517;-0.452319;-19;0.000000;0.000000;0.000000;0.002400
;6360151;1560513621944553;0.002517;-0.452319;-19;0.000000;0.000000;0.000000;0.002600
;6360152;1560513621945583;0.002600;-0.452319;-19;0.000000;0.000000;0.000000;0.002800
;6360153;1560513621946553;0.002683;-0.452319;-19;0.000000;0.000000;0.000000;0.002800
;6360154;1560513621947552;0.002683;-0.452319;-18;0.000000;0.000000;0.000000;0.003000
;6360155;1560513621948553;0.002683;-0.452319;-18;0.000000;0.000000;0.000000;0.003200
;6360156;1560513621949574;0.002681;-0.452319;-18;0.000000;0.000000;0.000000;0.003200
;6360157;1560513621950561;0.002633;-0.452319;-17;0.000000;0.000000;0.000000;0.003400
;6360158;1560513621951571;0.002584;-0.452319;-17;0.000000;0.000000;0.000000;0.003600
;6360159;1560513621952560;0.002584;-0.452319;-17;0.000000;0.000000;0.000000;0.003600
;6360160;1560513621953582;0.002584;-0.452319;-16;0.000000;0.000000;0.000000;0.003800
;6360161;1560513621954556;0.002526;-0.452319;-16;0.000000;0.000000;0.000000;0.004000
;6360162;1560513621955551;0.002526;-0.452319;-16;0.000000;0.000000;0.000000;0.004200
;6360163;1560513621956547;0.002526;-0.452319;-16;0.000000;0.000000;0.000000;0.004200
;6360164;1560513621957549;0.002522;-0.452319;-15;0.000000;0.000000;0.000000;0.004400
;6360165;1560513621958539;0.002522;-0.452319;-15;0.000000;0.000000;0.000000;0.004600
;6360166;1560513621959552;0.002469;-0.452319;-15;0.000000;0.000000;0.000000;0.004600
;6360167;1560513621960538;0.002460;-0.452319;-14;0.000000;0.000000;0.000000;0.004800
;6360168;1560513621961566;0.002513;-0.452319;-14;0.000000;0.000000;0.000000;0.004800
;6360169;1560513621962550;0.002574;-0.452319;-14;0.000000;0.000000;0.000000;0.005000
;6360170;1560513621963554;0.002616;-0.452319;-13;0.000000;0.000000;0.000000;0.005200
;6360171;1560513621964548;0.002658;-0.452319;-13;0.000000;0.000000;0.000000;0.005200
;6360172;1560513621965561;0.002709;-0.452319;-13;0.000000;0.000000;0.000000;0.005400
;6360173;1560513621966547;0.002760;-0.452319;-12;0.000000;0.000000;0.000000;0.005600
;6360174;1560513621967545;0.002769;-0.452319;-12;0.000000;0.000000;0.000000;0.005600
;6360175;1560513621968547;0.002777;-0.452319;-12;0.000000;0.000000;0.000000;0.005800
;6360176;1560513621969554;0.002777;-0.452319;-12;0.000000;0.000000;0.000000;0.006000
;6360177;1560513621970546;0.002800;-0.452319;-11;0.000000;0.000000;0.000000;0.006000
;6360178;1560513621971547;0.002823;-0.452319;-11;0.000000;0.000000;0.000000;0.006200
;6360179;1560513621972550;0.002823;-0.452319;-11;0.000000;0.000000;0.000000;0.006400
;6360180;1560513621973578;0.002808;-0.452319;-10;0.000000;0.000000;0.000000;0.006400
;6360181;1560513621974560;0.002793;-0.452319;-10;0.000000;0.000000;0.000000;0.006600
;6360182;1560513621975543;0.002793;-0.452319;-10;0.000000;0.000000;0.000000;0.006600
;6360183;1560513621976547;0.002793;-0.452319;-10;0.000000;0.000000;0.000000;0.006800
;6360184;1560513621977568;0.002793;-0.452319;-9;0.000000;0.000000;0.000000;0.007000
;6360185;1560513621978598;0.002768;-0.452319;-9;0.000000;0.000000;0.000000;0.007000
;6360186;1560513621979550;0.002742;-0.452319;-9;0.000000;0.000000;0.000000;0.007200
;6360187;1560513621980546;0.002742;-0.452319;-8;0.000000;0.000000;0.000000;0.007400
;6360188;1560513621981574;0.002695;-0.452319;-8;0.000000;0.000000;0.000000;0.007400
;6360189;1560513621982547;0.002648;-0.452319;-7;0.000000;0.000000;0.000000;0.007600
;6360190;1560513621983555;0.002641;-0.452319;-7;0.000000;0.000000;0.000000;0.007800
;6360191;1560513621984549;0.002641;-0.452319;-7;0.000000;0.000000;0.000000;0.007800
;6360192;1560513621985554;0.002648;-0.452319;-6;0.000000;0.000000;0.000000;0.008000
;6360193;1560513621986544;0.002691;-0.452319;-6;0.000000;0.000000;0.000000;0.008200
;6360194;1560513621987552;0.002684;-0.452319;-6;0.000000;0.000000;0.000000;0.008400
;6360195;1560513621988544;0.002635;-0.452319;-5;0.000000;0.000000;0.000000;0.008400
;6360196;1560513621989553;0.002564;-0.452319;-5;0.000000;0.000000;0.000000;0.008600
;6360197;1560513621990537;0.002494;-0.452319;-4;0.000000;0.000000;0.000000;0.008800
;6360198;1560513621991542;0.002501;-0.452319;-4;0.000000;0.000000;0.000000;0.009000
;6360199;1560513621992544;0.002508;-0.452319;-4;0.000000;0.000000;0.000000;0.009000
;6360200;1560513621993560;0.002508;-0.452319;-4;0.000000;0.000000;0.000000;0.009000
;6360201;1560513621994540;0.002501;-0.452319;-3;0.000000;0.000000;0.000000;0.009200
;6360202;1560513621995558;0.002494;-0.452319;-3;0.000000;0.000000;0.000000;0.009400
;6360203;1560513621996545;0.002494;-0.452319;-2;0.000000;0.000000;0.000000;0.009600
;6360204;1560513621997556;0.002501;-0.452319;-2;0.000000;0.000000;0.000000;0.009600
;6360205;1560513621998545;0.002499;-0.452319;-2;0.000000;0.000000;0.000000;0.009800
;6360206;1560513621999547;0.002499;-0.452319;-1;0.000000;0.000000;0.000000;0.010000
;6360207;1560513622000556;0.002508;-0.452319;-1;0.000000;0.000000;0.000000;0.010000
;6360208;1560513622001548;0.002508;-0.452319;-1;0.000000;0.000000;0.000000;0.010200
;6360209;1560513622002541;0.002508;-0.452319;0;0.000000;0.000000;0.000000;0.010400
;6360210;1560513622003588;0.002508;-0.452319;0;0.000000;0.000000;0.000000;0.010400
;6360211;1560513622004550;0.002519;-0.452319;0;0.000000;0.000000;0.000000;0.010600
;6360212;1560513622005558;0.002531;-0.452319;0;0.000000;0.000000;0.000000;0.010800
;6360213;1560513622006550;0.002531;-0.452319;0;0.000000;0.000000;0.000000;0.010800
;6360214;1560513622007545;0.002639;-0.452319;1;0.000000;0.000000;0.000000;0.011000
;6360215;1560513622008558;0.002746;-0.452319;1;0.000000;0.000000;0.000000;0.011000
;6360216;1560513622009560;0.002746;-0.452319;1;0.000000;0.000000;0.000000;0.011200
;6360217;1560513622010557;0.002699;-0.452319;2;0.000000;0.000000;0.000000;0.011400
;6360218;1560513622011560;0.002651;-0.452319;3;0.000000;0.000000;0.000000;0.011600
;6360219;1560513622012560;0.002611;-0.452319;3;0.000000;0.000000;0.000000;0.011600
;6360220;1560513622013574;0.002601;-0.452319;3;0.000000;0.000000;0.000000;0.011800
;6360221;1560513622014559;0.002632;-0.452319;4;0.000000;0.000000;0.000000;0.012000
;6360222;1560513622015578;0.002641;-0.452319;4;0.000000;0.000000;0.000000;0.012000
;6360223;1560513622016555;0.002651;-0.452319;4;0.000000;0.000000;0.000000;0.012200
;6360224;1560513622017565;0.002651;-0.452319;5;0.000000;0.000000;0.000000;0.012400
;6360225;1560513622018560;0.002651;-0.452319;5;0.000000;0.000000;0.000000;0.012600
;6360226;1560513622019570;0.002742;-0.452319;6;0.000000;0.000000;0.000000;0.012600
;6360227;1560513622020558;0.002767;-0.452319;6;0.000000;0.000000;0.000000;0.012800
;6360228;1560513622021562;0.002767;-0.452319;7;0.000000;0.000000;0.000000;0.013000
;6360229;1560513622022548;0.002767;-0.452319;7;0.000000;0.000000;0.000000;0.013000
;6360230;1560513622023567;0.002767;-0.452319;7;0.000000;0.000000;0.000000;0.013200
;6360231;1560513622024560;0.002767;-0.452319;8;0.000000;0.000000;0.000000;0.013400
;6360232;1560513622025560;0.002701;-0.452319;9;0.000000;0.000000;0.000000;0.013600
;6360233;1560513622026564;0.002696;-0.452319;9;0.000000;0.000000;0.000000;0.013600
;6360234;1560513622027556;0.002690;-0.452319;9;0.000000;0.000000;0.000000;0.013800
;6360235;1560513622028563;0.002668;-0.452319;10;0.000000;0.000000;0.000000;0.013800
;6360236;1560513622029574;0.002645;-0.452319;10;0.000000;0.000000;0.000000;0.014000
;6360237;1560513622030569;0.002614;-0.452319;10;0.000000;0.000000;0.000000;0.014000
;6360238;1560513622031556;0.002583;-0.452319;11;0.000000;0.000000;0.000000;0.014200
;6360239;1560513622032559;0.002583;-0.452319;11;0.000000;0.000000;0.000000;0.014400
;6360240;1560513622033592;0.002499;-0.452319;12;0.000000;0.000000;0.000000;0.014400
;6360241;1560513622034556;0.002415;-0.452319;12;0.000000;0.000000;0.000000;0.014600
;6360242;1560513622035557;0.002415;-0.452319;12;0.000000;0.000000;0.000000;0.014600
;6360243;1560513622036556;0.002474;-0.452319;13;0.000000;0.000000;0.000000;0.014800
;6360244;1560513622037568;0.002526;-0.452319;13;0.000000;0.000000;0.000000;0.015000
;6360245;1560513622038573;0.002526;-0.452319;14;0.000000;0.000000;0.000000;0.015000
;6360246;1560513622039553;0.002534;-0.452319;14;0.000000;0.000000;0.000000;0.015200
;6360247;1560513622040554;0.002534;-0.452319;15;0.000000;0.000000;0.000000;0.015400
;6360248;1560513622041572;0.002534;-0.452319;15;0.000000;0.000000;0.000000;0.015400
;6360249;1560513622042566;0.002534;-0.452319;16;0.000000;0.000000;0.000000;0.015600
;6360250;1560513622043554;0.002534;-0.452319;16;0.000000;0.000000;0.000000;0.015600
;6360251;1560513622044549;0.002534;-0.452319;16;0.000000;0.000000;0.000000;0.015600
;6360252;1560513622045555;0.002526;-0.452319;17;0.000000;0.000000;0.000000;0.015800
;6360253;1560513622046550;0.002545;-0.452319;17;0.000000;0.000000;0.000000;0.016000
;6360254;1560513622047558;0.002571;-0.452319;18;0.000000;0.000000;0.000000;0.016200
;6360255;1560513622048577;0.002594;-0.452319;18;0.000000;0.000000;0.000000;0.016200
;6360256;1560513622049563;0.002594;-0.452319;19;0.000000;0.000000;0.000000;0.016400
;6360257;1560513622050560;0.002571;-0.452319;19;0.000000;0.000000;0.000000;0.016600
;6360258;1560513622051552;0.002569;-0.452319;20;0.000000;0.000000;0.000000;0.016600
;6360259;1560513622052554;0.002592;-0.452319;20;0.000000;0.000000;0.000000;0.016800
;6360260;1560513622053563;0.002617;-0.452319;21;0.000000;0.000000;0.000000;0.017000
;6360261;1560513622054552;0.002700;-0.452319;21;0.000000;0.000000;0.000000;0.017200
;6360262;1560513622055549;0.002783;-0.452319;22;0.000000;0.000000;0.000000;0.017200
;6360263;1560513622056547;0.002801;-0.452319;22;0.000000;0.000000;0.000000;0.017400
;6360264;1560513622057572;0.002820;-0.452319;23;0.000000;0.000000;0.000000;0.017600
;6360265;1560513622058549;0.002829;-0.452319;23;0.000000;0.000000;0.000000;0.017800
;6360266;1560513622059573;0.002829;-0.452319;24;0.000000;0.000000;0.000000;0.017800
;6360267;1560513622060554;0.002829;-0.452319;24;0.000000;0.000000;0.000000;0.018000
;6360268;1560513622061564;0.002829;-0.452319;25;0.000000;0.000000;0.000000;0.018200
;6360269;1560513622062544;0.002829;-0.452319;25;0.000000;0.000000;0.000000;0.018200
;6360270;1560513622063546;0.002798;-0.452319;26;0.000000;0.000000;0.000000;0.018400
;6360271;1560513622064556;0.002758;-0.452319;26;0.000000;0.000000;0.000000;0.018400
;6360272;1560513622065580;0.002742;-0.452319;27;0.000000;0.000000;0.000000;0.018600
;6360273;1560513622066553;0.002727;-0.452319;27;0.000000;0.000000;0.000000;0.018800
;6360274;1560513622067553;0.002678;-0.452319;28;0.000000;0.000000;0.000000;0.019000
;6360275;1560513622068569;0.002630;-0.452319;28;0.000000;0.000000;0.000000;0.019000
;6360276;1560513622069564;0.002567;-0.452319;29;0.000000;0.000000;0.000000;0.019200
;6360277;1560513622070552;0.002563;-0.452319;29;0.000000;0.000000;0.000000;0.019400
;6360278;1560513622071551;0.002563;-0.452319;30;0.000000;0.000000;0.000000;0.019400
;6360279;1560513622072554;0.002505;-0.452319;30;0.000000;0.000000;0.000000;0.019600
;6360280;1560513622073560;0.002505;-0.452319;31;0.000000;0.000000;0.000000;0.019800
;6360281;1560513622074580;0.002505;-0.452319;32;0.000000;0.000000;0.000000;0.020000
;6360282;1560513622075570;0.002505;-0.452319;32;0.000000;0.000000;0.000000;0.020000
;6360283;1560513622076564;0.002555;-0.452319;33;0.000000;0.000000;0.000000;0.020200
;6360284;1560513622077584;0.002605;-0.452319;33;0.000000;0.000000;0.000000;0.020400
;6360285;1560513622078583;0.002605;-0.452319;34;0.000000;0.000000;0.000000;0.020400
;6360286;1560513622079573;0.002605;-0.452319;34;0.000000;0.000000;0.000000;0.020600
;6360287;1560513622080572;0.002597;-0.452319;35;0.000000;0.000000;0.000000;0.020800
;6360288;1560513622081579;0.002588;-0.452319;36;0.000000;0.000000;0.000000;0.021000
;6360289;1560513622082568;0.002588;-0.452319;36;0.000000;0.000000;0.000000;0.021000
;6360290;1560513622083576;0.002588;-0.452319;36;0.000000;0.000000;0.000000;0.021200
;6360291;1560513622084578;0.002493;-0.452319;37;0.000000;0.000000;0.000000;0.021400
;6360292;1560513622085594;0.002493;-0.452319;37;0.000000;0.000000;0.000000;0.021400
;6360293;1560513622086561;0.002493;-0.452319;38;0.000000;0.000000;0.000000;0.021600
;6360294;1560513622087560;0.002479;-0.452319;39;0.000000;0.000000;0.000000;0.021800
;6360295;1560513622088561;0.002479;-0.452319;39;0.000000;0.000000;0.000000;0.022000
;6360296;1560513622089620;0.002401;-0.452319;40;0.000000;0.000000;0.000000;0.022000
;6360297;1560513622090572;0.002405;-0.452319;41;0.000000;0.000000;0.000000;0.022200
;6360298;1560513622091563;0.002483;-0.452319;41;0.000000;0.000000;0.000000;0.022400
;6360299;1560513622092566;0.002561;-0.452319;41;0.000000;0.000000;0.000000;0.022400
;6360300;1560513622093589;0.002613;-0.452319;42;0.000000;0.000000;0.000000;0.022600
;6360301;1560513622094590;0.002665;-0.452319;43;0.000000;0.000000;0.000000;0.022800
;6360302;1560513622095582;0.002712;-0.452319;44;0.000000;0.000000;0.000000;0.023000
;6360303;1560513622096597;0.002759;-0.452319;44;0.000000;0.000000;0.000000;0.023000
;6360304;1560513622097581;0.002796;-0.452319;45;0.000000;0.000000;0.000000;0.023200
;6360305;1560513622098578;0.002833;-0.452319;45;0.000000;0.000000;0.000000;0.023400
;6360306;1560513622099582;0.002899;-0.452319;46;0.000000;0.000000;0.000000;0.023600
;6360307;1560513622100570;0.002899;-0.452319;46;0.000000;0.000000;0.000000;0.023600
;6360308;1560513622101580;0.002899;-0.452319;47;0.000000;0.000000;0.000000;0.023800
;6360309;1560513622102570;0.002899;-0.452319;48;0.000000;0.000000;0.000000;0.024000
;6360310;1560513622103578;0.002833;-0.452319;48;0.000000;0.000000;0.000000;0.024000
;6360311;1560513622104576;0.002801;-0.452319;49;0.000000;0.000000;0.000000;0.024200
;6360312;1560513622105581;0.002770;-0.452319;49;0.000000;0.000000;0.000000;0.024400
;6360313;1560513622106573;0.002754;-0.452319;50;0.000000;0.000000;0.000000;0.024600
;6360314;1560513622107567;0.002738;-0.452319;51;0.000000;0.000000;0.000000;0.024600
;6360315;1560513622108568;0.002632;-0.452319;51;0.000000;0.000000;0.000000;0.024800
;6360316;1560513622109587;0.002604;-0.452319;52;0.000000;0.000000;0.000000;0.025000
;6360317;1560513622110577;0.002604;-0.452319;52;0.000000;0.000000;0.000000;0.025000
;6360318;1560513622111573;0.002526;-0.452319;53;0.000000;0.000000;0.000000;0.025200
;6360319;1560513622112574;0.002526;-0.452319;54;0.000000;0.000000;0.000000;0.025400
;6360320;1560513622113592;0.002526;-0.452319;54;0.000000;0.000000;0.000000;0.025400
;6360321;1560513622114580;0.002526;-0.452319;55;0.000000;0.000000;0.000000;0.025600
;6360322;1560513622115574;0.002604;-0.452319;55;0.000000;0.000000;0.000000;0.025600
;6360323;1560513622116573;0.002682;-0.452319;56;0.000000;0.000000;0.000000;0.025800
;6360324;1560513622117580;0.002682;-0.452319;57;0.000000;0.000000;0.000000;0.026000
;6360325;1560513622118557;0.002682;-0.452319;57;0.000000;0.000000;0.000000;0.026000
;6360326;1560513622119559;0.002643;-0.452319;58;0.000000;0.000000;0.000000;0.026200
;6360327;1560513622120561;0.002603;-0.452319;59;0.000000;0.000000;0.000000;0.026400
;6360328;1560513622121588;0.002603;-0.452319;59;1.000000;0.000000;0.000000;0.026600
;6360329;1560513622122591;0.002603;-0.452319;60;0.000000;0.003779;0.000378;0.026600
;6360330;1560513622123570;0.002510;-0.452319;60;0.000000;0.000000;0.000378;0.026800
;6360331;1560513622124578;0.002416;-0.452319;61;0.000000;0.000000;0.000378;0.027000
;6360332;1560513622125592;0.002416;-0.452319;61;0.000000;0.000000;0.000378;0.027000
;6360333;1560513622126572;0.002405;-0.452319;62;1.000000;0.000000;0.000378;0.027200
;6360334;1560513622127572;0.002395;-0.452319;63;1.000000;0.003779;0.000756;0.027400
;6360335;1560513622128579;0.002377;-0.452319;63;0.000000;0.003779;0.001134;0.027400
;6360336;1560513622129595;0.002359;-0.452319;64;1.000000;0.000000;0.001134;0.027600
;6360337;1560513622130584;0.002359;-0.452304;65;1.000000;0.003779;0.001512;0.027800
;6360338;1560513622131579;0.002359;-0.452304;65;2.000000;0.003779;0.001889;0.027800
;6360339;1560513622132589;0.002377;-0.452288;65;1.000000;0.007558;0.002267;0.028000
;6360340;1560513622133602;0.002395;-0.452288;66;2.000000;0.003779;0.002645;0.028200
;6360341;1560513622134589;0.002505;-0.452288;66;2.000000;0.007558;0.003401;0.028200
;6360342;1560513622135582;0.002544;-0.452273;67;2.000000;0.007558;0.004157;0.028400
;6360343;1560513622136582;0.002544;-0.452273;67;2.000000;0.007558;0.004912;0.028600
;6360344;1560513622137599;0.002615;-0.452258;67;3.000000;0.007558;0.005290;0.028800
;6360345;1560513622138578;0.002683;-0.452258;67;3.000000;0.011336;0.006046;0.028800
;6360346;1560513622139577;0.002683;-0.452243;68;3.000000;0.011336;0.007180;0.029000
;6360347;1560513622140576;0.002683;-0.452227;68;3.000000;0.011336;0.007935;0.029200
;6360348;1560513622141600;0.002612;-0.452212;68;3.000000;0.011336;0.008691;0.029200
;6360349;1560513622142588;0.002472;-0.452197;68;4.000000;0.011336;0.009069;0.029400
;6360350;1560513622143579;0.002444;-0.452197;68;3.000000;0.015115;0.010203;0.029600
;6360351;1560513622144586;0.002415;-0.452181;68;4.000000;0.011336;0.010581;0.029800
;6360352;1560513622145604;0.002415;-0.452166;68;4.000000;0.015115;0.011336;0.029800
;6360353;1560513622146583;0.002415;-0.452151;68;4.000000;0.015115;0.012092;0.030000
;6360354;1560513622147580;0.002415;-0.452136;68;4.000000;0.015115;0.012848;0.030200
;6360355;1560513622148593;0.002415;-0.452120;68;5.000000;0.015115;0.013226;0.030200
;6360356;1560513622149593;0.002491;-0.452105;68;4.000000;0.018894;0.013982;0.030400
;6360357;1560513622150576;0.002540;-0.452075;68;4.000000;0.015115;0.014359;0.030600
;6360358;1560513622151571;0.002540;-0.452075;68;5.000000;0.015115;0.014737;0.030800
;6360359;1560513622152590;0.002566;-0.452044;68;5.000000;0.018894;0.015493;0.030800
;6360360;1560513622153589;0.002571;-0.452029;68;4.000000;0.018894;0.015871;0.031000
;6360361;1560513622154605;0.002576;-0.452014;68;5.000000;0.015115;0.016249;0.031200
;6360362;1560513622155584;0.002576;-0.451998;68;4.000000;0.018894;0.016627;0.031400
;6360363;1560513622156579;0.002571;-0.451983;68;5.000000;0.015115;0.016627;0.031400
;6360364;1560513622157588;0.002566;-0.451953;68;4.000000;0.018894;0.017005;0.031600
;6360365;1560513622158580;0.002540;-0.451953;68;5.000000;0.015115;0.017005;0.031800
;6360366;1560513622159593;0.002514;-0.451922;68;5.000000;0.018894;0.017005;0.031800
;6360367;1560513622160581;0.002498;-0.451907;69;4.000000;0.018894;0.017382;0.032000
;6360368;1560513622161596;0.002529;-0.451892;69;5.000000;0.015115;0.017382;0.032200
;6360369;1560513622162638;0.002529;-0.451876;69;5.000000;0.018894;0.017382;0.032200
;6360370;1560513622163593;0.002481;-0.451861;69;4.000000;0.018894;0.017382;0.032400
;6360371;1560513622164613;0.002481;-0.451831;69;5.000000;0.015115;0.017382;0.032600
;6360372;1560513622165591;0.002467;-0.451815;70;4.000000;0.018894;0.017382;0.032600
;6360373;1560513622166578;0.002467;-0.451800;70;6.000000;0.015115;0.017382;0.032800
;6360374;1560513622167584;0.002403;-0.451785;70;4.000000;0.022673;0.017760;0.033000
;6360375;1560513622168580;0.002326;-0.451770;70;5.000000;0.015115;0.017760;0.033000
;6360376;1560513622169600;0.002326;-0.451739;71;5.000000;0.018894;0.017760;0.033200
;6360377;1560513622170580;0.002326;-0.451724;71;4.000000;0.018894;0.017760;0.033400
;6360378;1560513622171578;0.002326;-0.451708;72;5.000000;0.015115;0.017760;0.033600
;6360379;1560513622172577;0.002326;-0.451693;72;5.000000;0.018894;0.017760;0.033600
;6360380;1560513622173592;0.002433;-0.451678;72;5.000000;0.018894;0.017760;0.033800
;6360381;1560513622174621;0.002539;-0.451647;73;5.000000;0.018894;0.018138;0.034000
;6360382;1560513622175597;0.002606;-0.451632;73;6.000000;0.018894;0.018138;0.034000
;6360383;1560513622176578;0.002672;-0.451617;73;5.000000;0.022673;0.018894;0.034200
;6360384;1560513622177633;0.002672;-0.451586;74;6.000000;0.018894;0.018516;0.034400
;6360385;1560513622178618;0.002672;-0.451571;74;6.000000;0.022673;0.019272;0.034400
;6360386;1560513622179586;0.002672;-0.451556;74;5.000000;0.022673;0.019650;0.034600
;6360387;1560513622180584;0.002672;-0.451525;75;7.000000;0.018894;0.019650;0.034800
;6360388;1560513622181609;0.002672;-0.451495;75;5.000000;0.026452;0.020783;0.034800
;6360389;1560513622182571;0.002587;-0.451480;75;6.000000;0.018894;0.020783;0.035000
;6360390;1560513622183578;0.002501;-0.451464;75;7.000000;0.022673;0.021161;0.035200
;6360391;1560513622184595;0.002441;-0.451434;75;6.000000;0.026452;0.021917;0.035400
;6360392;1560513622185588;0.002381;-0.451403;75;7.000000;0.022673;0.022295;0.035400
;6360393;1560513622186648;0.002381;-0.451388;76;7.000000;0.026452;0.022673;0.035600
;6360394;1560513622187627;0.002376;-0.451358;75;6.000000;0.026452;0.023428;0.035600
;6360395;1560513622188598;0.002371;-0.451342;76;7.000000;0.022673;0.023428;0.035800
;6360396;1560513622189595;0.002371;-0.451312;76;7.000000;0.026452;0.023806;0.036000
;6360397;1560513622190597;0.002376;-0.451281;76;7.000000;0.026452;0.024562;0.036000
;6360398;1560513622191584;0.002381;-0.451251;76;7.000000;0.026452;0.024562;0.036200
;6360399;1560513622192581;0.002381;-0.451220;76;8.000000;0.026452;0.025318;0.036400
;6360400;1560513622193613;0.002473;-0.451190;76;7.000000;0.030230;0.026074;0.036600
;6360401;1560513622194624;0.002565;-0.451174;76;8.000000;0.026452;0.026074;0.036600
;6360402;1560513622195624;0.002577;-0.451144;76;7.000000;0.030230;0.026829;0.036800
;6360403;1560513622196585;0.002589;-0.451113;76;8.000000;0.026452;0.026829;0.037000
;6360404;1560513622197610;0.002589;-0.451083;76;8.000000;0.030230;0.027207;0.037000
;6360405;1560513622198590;0.002589;-0.451052;76;8.000000;0.030230;0.027963;0.037200
;6360406;1560513622199583;0.002589;-0.451022;76;8.000000;0.030230;0.028341;0.037400
;6360407;1560513622200583;0.002589;-0.450991;76;8.000000;0.030230;0.028719;0.037400
;6360408;1560513622201605;0.002577;-0.450961;76;9.000000;0.030230;0.029097;0.037600
;6360409;1560513622202583;0.002565;-0.450946;76;8.000000;0.034009;0.029852;0.037600
;6360410;1560513622203583;0.002532;-0.450915;76;7.000000;0.030230;0.029852;0.037800
;6360411;1560513622204581;0.002499;-0.450884;76;9.000000;0.026452;0.029852;0.038000
;6360412;1560513622205616;0.002499;-0.450854;76;8.000000;0.034009;0.030230;0.038000
;6360413;1560513622206581;0.002499;-0.450823;76;8.000000;0.030230;0.030608;0.038200
;6360414;1560513622207587;0.002499;-0.450793;77;8.000000;0.030230;0.030608;0.038400
;6360415;1560513622208586;0.002532;-0.450762;76;8.000000;0.030230;0.030608;0.038400
;6360416;1560513622209604;0.002565;-0.450732;77;8.000000;0.030230;0.030608;0.038600
;6360417;1560513622210579;0.002620;-0.450701;77;8.000000;0.030230;0.030608;0.038800
;6360418;1560513622211587;0.002674;-0.450671;77;8.000000;0.030230;0.030608;0.039000
;6360419;1560513622212580;0.002674;-0.450640;77;9.000000;0.030230;0.030230;0.039000
;6360420;1560513622213612;0.002674;-0.450595;77;7.000000;0.034009;0.030608;0.039200
;6360421;1560513622214623;0.002674;-0.450579;78;9.000000;0.026452;0.030608;0.039400
;6360422;1560513622215620;0.002675;-0.450534;78;8.000000;0.034009;0.030608;0.039400
;6360423;1560513622216622;0.002686;-0.450503;78;8.000000;0.030230;0.030608;0.039600
;6360424;1560513622217651;0.002687;-0.450473;79;8.000000;0.030230;0.030608;0.039800
;6360425;1560513622218624;0.002678;-0.450442;79;9.000000;0.030230;0.030608;0.040000
;6360426;1560513622219626;0.002676;-0.450411;79;8.000000;0.034009;0.030986;0.040000
