marker;iteration;timestamp;sens.KITGripperFTSensor.tz;sens.TestBenchMotor.position;sens.TestBenchMotor.targetPWM;sens.TestBenchMotor.velocityTicksPerMs;sens.TestBenchMotor.rawVelocity;sens.TestBenchMotor.filteredVelocity;ctrl.TestBenchMotor.ControlMode_Velocity1DoF.velocity
;360739;1560507622315964;0.002064;0.731448;67;4.000000;0.007558;0.007935;0.024000
;360740;1560507622316964;0.002064;0.731463;67;3.000000;0.015115;0.008691;0.024200
;360741;1560507622317965;0.002064;0.731475;66;3.000000;0.011336;0.009447;0.024200
;360742;1560507622318964;0.002052;0.731486;67;4.000000;0.011336;0.009825;0.024400
;360743;1560507622319963;0.002041;0.731501;67;3.000000;0.015115;0.010958;0.024600
;360744;1560507622320971;0.002041;0.731513;66;4.000000;0.011336;0.010958;0.024600
;360745;1560507622321968;0.002041;0.731528;67;4.000000;0.015115;0.011714;0.024800
;360746;1560507622322992;0.002077;0.731543;67;4.000000;0.015115;0.012092;0.025000
;360747;1560507622323974;0.002064;0.731559;67;4.000000;0.015115;0.012848;0.025200
;360748;1560507622324966;0.002064;0.731574;66;4.000000;0.015115;0.013226;0.025200
;360749;1560507622325970;0.002112;0.731589;66;4.000000;0.015115;0.013982;0.025400
;360750;1560507622326974;0.002112;0.731604;67;4.000000;0.015115;0.013982;0.025600
;360751;1560507622327966;0.002112;0.731620;66;4.000000;0.015115;0.014359;0.025600
;360752;1560507622328966;0.002112;0.731635;66;5.000000;0.015115;0.014737;0.025800
;360753;1560507622329970;0.002112;0.731654;66;4.000000;0.018894;0.015115;0.026000
;360754;1560507622330965;0.002112;0.731665;66;4.000000;0.015115;0.015493;0.026000
;360755;1560507622331969;0.002064;0.731681;66;4.000000;0.015115;0.015493;0.026200
;360756;1560507622332977;0.002016;0.731696;67;5.000000;0.015115;0.015493;0.026400
;360757;1560507622333965;0.002011;0.731715;67;4.000000;0.018894;0.015871;0.026600
;360758;1560507622334974;0.002095;0.731730;67;5.000000;0.015115;0.015871;0.026600
;360759;1560507622335967;0.002095;0.731749;67;4.000000;0.018894;0.016249;0.026800
;360760;1560507622336972;0.002005;0.731765;67;4.000000;0.015115;0.016249;0.027000
;360761;1560507622337970;0.002005;0.731780;67;4.000000;0.015115;0.016249;0.027000
;360762;1560507622338974;0.002005;0.731795;67;5.000000;0.015115;0.016249;0.027200
;360763;1560507622339969;0.002005;0.731814;68;4.000000;0.018894;0.016249;0.027400
;360764;1560507622340967;0.002026;0.731829;68;4.000000;0.015115;0.016249;0.027600
;360765;1560507622341971;0.002046;0.731845;68;5.000000;0.015115;0.016249;0.027600
;360766;1560507622343006;0.002121;0.731864;68;4.000000;0.018894;0.016627;0.027800
;360767;1560507622343968;0.002196;0.731879;69;5.000000;0.015115;0.016249;0.028000
;360768;1560507622344965;0.002196;0.731898;69;4.000000;0.018894;0.016627;0.028000
;360769;1560507622345969;0.002196;0.731913;69;6.000000;0.015115;0.016249;0.028200
;360770;1560507622346968;0.002226;0.731936;70;4.000000;0.022673;0.017005;0.028400
;360771;1560507622347970;0.002226;0.731952;70;5.000000;0.015115;0.017005;0.028600
;360772;1560507622348964;0.002226;0.731971;70;5.000000;0.018894;0.017382;0.028600
;360773;1560507622349971;0.002226;0.731990;70;6.000000;0.018894;0.017382;0.028600
;360774;1560507622350978;0.002226;0.732013;70;5.000000;0.022673;0.018138;0.028800
;360775;1560507622351972;0.002178;0.732032;70;5.000000;0.018894;0.018516;0.028800
;360776;1560507622352973;0.002100;0.732051;71;6.000000;0.018894;0.018516;0.029000
;360777;1560507622353972;0.002053;0.732070;70;5.000000;0.022673;0.019272;0.029000
;360778;1560507622354966;0.002005;0.732089;71;5.000000;0.018894;0.019272;0.029200
;360779;1560507622355964;0.002005;0.732108;71;6.000000;0.018894;0.019650;0.029400
;360780;1560507622356963;0.002005;0.732131;71;5.000000;0.022673;0.019650;0.029400
;360781;1560507622357969;0.002053;0.732150;71;6.000000;0.018894;0.020028;0.029600
;360782;1560507622358983;0.002100;0.732173;71;6.000000;0.022673;0.020405;0.029800
;360783;1560507622359965;0.002123;0.732196;71;5.000000;0.022673;0.020783;0.029800
;360784;1560507622360971;0.002145;0.732215;72;5.000000;0.018894;0.020405;0.030000
;360785;1560507622361968;0.002218;0.732234;72;6.000000;0.018894;0.020405;0.030200
;360786;1560507622362975;0.002290;0.732257;72;5.000000;0.022673;0.020783;0.030200
;360787;1560507622363978;0.002290;0.732276;72;6.000000;0.018894;0.020405;0.030400
;360788;1560507622364963;0.002365;0.732299;73;6.000000;0.022673;0.020783;0.030600
;360789;1560507622365964;0.002439;0.732322;73;5.000000;0.022673;0.021161;0.030800
;360790;1560507622366965;0.002439;0.732341;73;5.000000;0.018894;0.020783;0.030800
;360791;1560507622367970;0.002439;0.732360;73;6.000000;0.018894;0.020783;0.031000
;360792;1560507622368977;0.002439;0.732383;74;6.000000;0.022673;0.020783;0.031200
;360793;1560507622369977;0.002439;0.732405;74;6.000000;0.022673;0.020783;0.031200
;360794;1560507622370987;0.002353;0.732428;74;5.000000;0.022673;0.021161;0.031400
;360795;1560507622371986;0.002268;0.732447;74;6.000000;0.018894;0.021161;0.031400
;360796;1560507622372985;0.002186;0.732467;75;6.000000;0.022673;0.021161;0.031600
;360797;1560507622373993;0.002160;0.732489;75;6.000000;0.022673;0.021539;0.031600
;360798;1560507622374977;0.002160;0.732512;75;7.000000;0.022673;0.021539;0.031800
;360799;1560507622375976;0.002104;0.732539;76;6.000000;0.026452;0.021917;0.032000
;360800;1560507622376976;0.002075;0.732562;76;7.000000;0.022673;0.022295;0.032000
;360801;1560507622377977;0.002105;0.732589;76;7.000000;0.026452;0.023051;0.032200
;360802;1560507622378975;0.002105;0.732615;76;7.000000;0.026452;0.023428;0.032400
;360803;1560507622379984;0.002105;0.732642;76;7.000000;0.026452;0.023806;0.032400
;360804;1560507622380975;0.002165;0.732669;76;7.000000;0.026452;0.024184;0.032600
;360805;1560507622381976;0.002165;0.732695;76;8.000000;0.026452;0.024940;0.032800
;360806;1560507622382994;0.002165;0.732726;77;7.000000;0.030230;0.025696;0.033000
;360807;1560507622383992;0.002045;0.732753;76;8.000000;0.026452;0.026074;0.033000
;360808;1560507622384977;0.001926;0.732783;76;8.000000;0.030230;0.026829;0.033200
;360809;1560507622385979;0.001926;0.732814;77;8.000000;0.030230;0.027207;0.033400
;360810;1560507622386976;0.001926;0.732844;76;8.000000;0.030230;0.027963;0.033400
;360811;1560507622387977;0.001910;0.732871;76;8.000000;0.030230;0.028341;0.033600
;360812;1560507622388977;0.001910;0.732901;76;8.000000;0.030230;0.028719;0.033600
;360813;1560507622389982;0.001910;0.732932;76;8.000000;0.030230;0.029097;0.033800
;360814;1560507622390976;0.001895;0.732962;76;9.000000;0.030230;0.029475;0.034000
;360815;1560507622391975;0.001891;0.732997;76;8.000000;0.034009;0.030230;0.034000
;360816;1560507622393015;0.001887;0.733027;76;8.000000;0.030230;0.030230;0.034200
;360817;1560507622393984;0.001887;0.733058;76;9.000000;0.030230;0.030608;0.034400
;360818;1560507622394994;0.001891;0.733092;76;7.000000;0.034009;0.030986;0.034400
;360819;1560507622395978;0.001895;0.733119;76;9.000000;0.026452;0.030608;0.034600
;360820;1560507622396976;0.001911;0.733153;75;8.000000;0.034009;0.030986;0.034600
;360821;1560507622397974;0.001927;0.733184;76;8.000000;0.030230;0.030986;0.034800
;360822;1560507622398977;0.002048;0.733214;76;8.000000;0.030230;0.030986;0.035000
;360823;1560507622399974;0.002168;0.733245;76;8.000000;0.030230;0.030986;0.035000
;360824;1560507622400976;0.002288;0.733271;76;8.000000;0.030230;0.030986;0.035200
;360825;1560507622401983;0.002407;0.733302;76;8.000000;0.030230;0.030608;0.035400
;360826;1560507622403032;0.002407;0.733332;76;8.000000;0.030230;0.030608;0.035600
;360827;1560507622403993;0.002407;0.733363;76;7.000000;0.030230;0.030608;0.035600
;360828;1560507622404979;0.002407;0.733390;77;8.000000;0.026452;0.029852;0.035800
;360829;1560507622405974;0.002407;0.733420;77;7.000000;0.030230;0.030230;0.036000
;360830;1560507622406978;0.002407;0.733447;77;8.000000;0.026452;0.029475;0.036000
;360831;1560507622407975;0.002334;0.733477;78;7.000000;0.030230;0.029475;0.036200
;360832;1560507622408971;0.002262;0.733504;78;8.000000;0.026452;0.029097;0.036400
;360833;1560507622409973;0.002203;0.733535;79;7.000000;0.030230;0.029097;0.036600
;360834;1560507622410975;0.002145;0.733561;79;7.000000;0.026452;0.028719;0.036600
;360835;1560507622411981;0.002066;0.733588;79;7.000000;0.026452;0.028341;0.036800
;360836;1560507622412994;0.002066;0.733615;80;7.000000;0.026452;0.027963;0.036800
;360837;1560507622413986;0.002066;0.733641;80;7.000000;0.026452;0.027585;0.037000
;360838;1560507622414983;0.001994;0.733664;81;8.000000;0.026452;0.027585;0.037200
;360839;1560507622415985;0.002001;0.733695;82;6.000000;0.030230;0.027585;0.037400
;360840;1560507622416981;0.002073;0.733718;82;8.000000;0.022673;0.027207;0.037400
;360841;1560507622417996;0.002073;0.733748;82;7.000000;0.030230;0.027207;0.037600
;360842;1560507622418993;0.002091;0.733775;83;7.000000;0.026452;0.027207;0.037800
;360843;1560507622419997;0.002180;0.733802;83;8.000000;0.026452;0.026829;0.037800
;360844;1560507622420982;0.002180;0.733832;84;7.000000;0.030230;0.027207;0.038000
;360845;1560507622421989;0.002180;0.733859;84;8.000000;0.026452;0.027207;0.038200
;360846;1560507622422979;0.002091;0.733889;85;8.000000;0.030230;0.027585;0.038400
;360847;1560507622424000;0.002001;0.733920;85;8.000000;0.030230;0.027963;0.038400
;360848;1560507622424976;0.001941;0.733950;86;8.000000;0.030230;0.028341;0.038600
;360849;1560507622425980;0.001932;0.733981;86;8.000000;0.030230;0.028341;0.038800
;360850;1560507622426981;0.001932;0.734011;86;9.000000;0.030230;0.029097;0.038800
;360851;1560507622427982;0.001913;0.734046;87;8.000000;0.034009;0.029475;0.039000
;360852;1560507622428979;0.001913;0.734073;87;9.000000;0.030230;0.029852;0.039200
;360853;1560507622429983;0.001880;0.734107;87;9.000000;0.034009;0.030608;0.039200
;360854;1560507622430976;0.001880;0.734141;87;9.000000;0.034009;0.030986;0.039400
;360855;1560507622431984;0.001894;0.734176;87;10.000000;0.034009;0.031742;0.039600
;360856;1560507622432980;0.001909;0.734214;87;9.000000;0.037788;0.032498;0.039800
;360857;1560507622434006;0.001927;0.734248;87;10.000000;0.034009;0.032875;0.039800
;360858;1560507622434980;0.001946;0.734286;87;10.000000;0.037788;0.033631;0.040000
;360859;1560507622435981;0.001946;0.734324;87;9.000000;0.037788;0.034387;0.040000
;360860;1560507622436983;0.001946;0.734359;87;10.000000;0.034009;0.034765;0.040200
;360861;1560507622437982;0.001951;0.734397;87;11.000000;0.037788;0.035143;0.040400
;360862;1560507622438981;0.001957;0.734439;87;11.000000;0.041567;0.036276;0.040400
;360863;1560507622439981;0.002071;0.734477;87;11.000000;0.041567;0.037032;0.040600
;360864;1560507622440988;0.002185;0.734519;87;11.000000;0.041567;0.037788;0.040800
;360865;1560507622441989;0.002211;0.734561;86;12.000000;0.041567;0.038544;0.040800
;360866;1560507622442981;0.002211;0.734607;86;11.000000;0.045345;0.039299;0.041000
;360867;1560507622443983;0.002211;0.734649;86;12.000000;0.041567;0.040055;0.041200
;360868;1560507622444981;0.002211;0.734694;86;13.000000;0.045345;0.040811;0.041400
;360869;1560507622445998;0.002185;0.734744;85;12.000000;0.049124;0.041945;0.041400
;360870;1560507622446977;0.002043;0.734790;85;13.000000;0.045345;0.043078;0.041600
;360871;1560507622447982;0.001902;0.734839;85;12.000000;0.049124;0.044212;0.041800
;360872;1560507622448993;0.001902;0.734881;84;13.000000;0.045345;0.044590;0.042000
;360873;1560507622449984;0.001902;0.734931;84;13.000000;0.049124;0.045345;0.042000
;360874;1560507622450984;0.001902;0.734980;83;12.000000;0.049124;0.046101;0.042200
;360875;1560507622451990;0.001902;0.735026;83;12.000000;0.045345;0.046479;0.042400
;360876;1560507622453002;0.001947;0.735072;82;13.000000;0.045345;0.046479;0.042400
;360877;1560507622453988;0.001991;0.735122;82;13.000000;0.049124;0.047235;0.042600
;360878;1560507622454983;0.001991;0.735171;82;12.000000;0.049124;0.047613;0.042800
;360879;1560507622455986;0.002009;0.735217;82;12.000000;0.045345;0.047235;0.043000
;360880;1560507622456990;0.002027;0.735263;81;12.000000;0.045345;0.047235;0.043000
;360881;1560507622457986;0.002090;0.735305;81;12.000000;0.045345;0.046857;0.043200
