Timestamp,RobotUnitObserver.SensorDevices.KITGripperFTSensor_torque.value.x,RobotUnitObserver.SensorDevices.KITGripperFTSensor_torque.value.y,RobotUnitObserver.SensorDevices.KITGripperFTSensor_torque.value.z,RobotUnitObserver.SensorDevices.KITGripperFTSensor_force.value.x,RobotUnitObserver.SensorDevices.KITGripperFTSensor_force.value.y,RobotUnitObserver.SensorDevices.KITGripperFTSensor_force.value.z
5.053,0.533723652362823,0.156482383608818,-2.31196618080139,13.2024326324463,18.3828506469727,15.2957210540771
41.026,0.533723652362823,0.156482383608818,-2.31196618080139,13.2024326324463,18.3828506469727,15.2957210540771
72.321,0.533239424228668,0.158085286617279,-2.31170225143433,13.2161502838135,18.3600959777832,15.2911176681519
104.69,0.533239424228668,0.158085286617279,-2.31170225143433,13.2161502838135,18.3600959777832,15.2911176681519
138.041,0.533239424228668,0.158085286617279,-2.31170225143433,13.2161502838135,18.3600959777832,15.2911176681519
170.494,0.533117771148682,0.158476173877716,-2.31194543838501,13.2129554748535,18.3701705932617,15.2848854064941
203.703,0.533117771148682,0.158476173877716,-2.31194543838501,13.2129554748535,18.3701705932617,15.2848854064941
236.663,0.533117771148682,0.158476173877716,-2.31194543838501,13.2129554748535,18.3701705932617,15.2848854064941
269.71,0.532592058181763,0.158127039670944,-2.30879139900208,13.2020130157471,18.3376541137695,15.2708549499512
302.807,0.532592058181763,0.158127039670944,-2.30879139900208,13.2020130157471,18.3376541137695,15.2708549499512
335.925,0.532592058181763,0.158127039670944,-2.30879139900208,13.2020130157471,18.3376541137695,15.2708549499512
368.883,0.533330321311951,0.156586214900017,-2.31019020080566,13.1947822570801,18.3829822540283,15.2933788299561
402.835,0.533330321311951,0.156586214900017,-2.31019020080566,13.1947822570801,18.3829822540283,15.2933788299561
435.168,0.533330321311951,0.156586214900017,-2.31019020080566,13.1947822570801,18.3829822540283,15.2933788299561
468.156,0.533279180526733,0.155908644199371,-2.30907535552979,13.1976547241211,18.3482780456543,15.2722797393799
503.308,0.533279180526733,0.155908644199371,-2.30907535552979,13.1976547241211,18.3482780456543,15.2722797393799
534.378,0.533279180526733,0.155908644199371,-2.30907535552979,13.1976547241211,18.3482780456543,15.2722797393799
567.48,0.533711552619934,0.155932188034058,-2.31111764907837,13.1925506591797,18.3921241760254,15.299976348877
600.499,0.533711552619934,0.155932188034058,-2.31111764907837,13.1925506591797,18.3921241760254,15.299976348877
633.615,0.533711552619934,0.155932188034058,-2.31111764907837,13.1925506591797,18.3921241760254,15.299976348877
666.706,0.533236145973206,0.157544642686844,-2.310622215271,13.2113742828369,18.3631935119629,15.2892627716064
699.827,0.533236145973206,0.157544642686844,-2.310622215271,13.2113742828369,18.3631935119629,15.2892627716064
732.832,0.533236145973206,0.157544642686844,-2.310622215271,13.2113742828369,18.3631935119629,15.2892627716064
765.907,0.533398270606995,0.158794492483139,-2.31414151191711,13.2313671112061,18.394889831543,15.2931966781616
799.045,0.533398270606995,0.158794492483139,-2.31414151191711,13.2313671112061,18.394889831543,15.2931966781616
832.082,0.533398270606995,0.158794492483139,-2.31414151191711,13.2313671112061,18.394889831543,15.2931966781616
865.171,0.532485723495483,0.158595323562622,-2.3082447052002,13.2004585266113,18.3174743652344,15.2580604553223
898.288,0.532485723495483,0.158595323562622,-2.3082447052002,13.2004585266113,18.3174743652344,15.2580604553223
931.35,0.532485723495483,0.158595323562622,-2.3082447052002,13.2004585266113,18.3174743652344,15.2580604553223
964.405,0.533300459384918,0.157651588320732,-2.31154155731201,13.208309173584,18.3760070800781,15.2792301177979
1000.35,0.533300459384918,0.157651588320732,-2.31154155731201,13.208309173584,18.3760070800781,15.2792301177979
1032.49,0.533300459384918,0.157651588320732,-2.31154155731201,13.208309173584,18.3760070800781,15.2792301177979
1065.31,0.533167839050293,0.156293049454689,-2.30908060073853,13.1853713989258,18.3707389831543,15.2795381546021
1097.47,0.533167839050293,0.156293049454689,-2.30908060073853,13.1853713989258,18.3707389831543,15.2795381546021
1129.74,0.533167839050293,0.156293049454689,-2.30908060073853,13.1853713989258,18.3707389831543,15.2795381546021
1162.95,0.533944725990295,0.156267002224922,-2.31290793418884,13.2070388793945,18.4092178344727,15.2933959960938
1195.93,0.533944725990295,0.156267002224922,-2.31290793418884,13.2070388793945,18.4092178344727,15.2933959960938
1229.06,0.533944725990295,0.156267002224922,-2.31290793418884,13.2070388793945,18.4092178344727,15.2933959960938
1262.2,0.532440543174744,0.156370535492897,-2.30541753768921,13.1708374023438,18.3223533630371,15.2556705474854
1295.32,0.532440543174744,0.156370535492897,-2.30541753768921,13.1708374023438,18.3223533630371,15.2556705474854
1328.39,0.532440543174744,0.156370535492897,-2.30541753768921,13.1708374023438,18.3223533630371,15.2556705474854
1361.46,0.533977568149567,0.158637002110481,-2.31738758087158,13.237060546875,18.4199352264404,15.320013999939
