Timestamp,RobotUnitObserver.SensorDevices.KITGripperFTSensor_torque.value.x,RobotUnitObserver.SensorDevices.KITGripperFTSensor_torque.value.y,RobotUnitObserver.SensorDevices.KITGripperFTSensor_torque.value.z,RobotUnitObserver.SensorDevices.KITGripperFTSensor_force.value.x,RobotUnitObserver.SensorDevices.KITGripperFTSensor_force.value.y,RobotUnitObserver.SensorDevices.KITGripperFTSensor_force.value.z
32.265,0.320799708366394,0.116192169487476,-1.76752960681915,7.81633758544922,7.8961181640625,12.5667877197266
65.358,0.320799708366394,0.116192169487476,-1.76752960681915,7.81633758544922,7.8961181640625,12.5667877197266
98.434,0.315708756446838,0.12919008731842,-1.76929593086243,7.75589370727539,7.89229774475098,12.4934959411621
131.716,0.315708756446838,0.12919008731842,-1.76929593086243,7.75589370727539,7.89229774475098,12.4934959411621
164.505,0.315708756446838,0.12919008731842,-1.76929593086243,7.75589370727539,7.89229774475098,12.4934959411621
197.514,0.312158286571503,0.137830257415771,-1.76717782020569,7.69912719726562,7.8748836517334,12.4421043395996
230.591,0.312158286571503,0.137830257415771,-1.76717782020569,7.69912719726562,7.8748836517334,12.4421043395996
263.679,0.312158286571503,0.137830257415771,-1.76717782020569,7.69912719726562,7.8748836517334,12.4421043395996
296.815,0.313326418399811,0.134071528911591,-1.76597619056702,7.68598556518555,7.89116668701172,12.4755935668945
329.833,0.313326418399811,0.134071528911591,-1.76597619056702,7.68598556518555,7.89116668701172,12.4755935668945
363.593,0.313326418399811,0.134071528911591,-1.76597619056702,7.68598556518555,7.89116668701172,12.4755935668945
396.075,0.318061411380768,0.123946577310562,-1.76836133003235,7.74325561523438,7.92158317565918,12.513144493103
429.185,0.318061411380768,0.123946577310562,-1.76836133003235,7.74325561523438,7.92158317565918,12.513144493103
462.177,0.318061411380768,0.123946577310562,-1.76836133003235,7.74325561523438,7.92158317565918,12.513144493103
495.302,0.321465998888016,0.114147901535034,-1.76763892173767,7.78759765625,7.9293794631958,12.5937967300415
528.329,0.321465998888016,0.114147901535034,-1.76763892173767,7.78759765625,7.9293794631958,12.5937967300415
561.42,0.321465998888016,0.114147901535034,-1.76763892173767,7.78759765625,7.9293794631958,12.5937967300415
594.509,0.321552872657776,0.114358603954315,-1.76876699924469,7.79897880554199,7.92751789093018,12.5691299438477
627.612,0.321552872657776,0.114358603954315,-1.76876699924469,7.79897880554199,7.92751789093018,12.5691299438477
660.7,0.321552872657776,0.114358603954315,-1.76876699924469,7.79897880554199,7.92751789093018,12.5691299438477
693.73,0.318075954914093,0.122870080173016,-1.76807534694672,7.76461791992188,7.90628242492676,12.5084991455078
729.235,0.318075954914093,0.122870080173016,-1.76807534694672,7.76461791992188,7.90628242492676,12.5084991455078
761.628,0.318075954914093,0.122870080173016,-1.76807534694672,7.76461791992188,7.90628242492676,12.5084991455078
793.515,0.31341278553009,0.1344133913517,-1.76849699020386,7.70173263549805,7.89572334289551,12.4638929367065
826.208,0.31341278553009,0.1344133913517,-1.76849699020386,7.70173263549805,7.89572334289551,12.4638929367065
859.225,0.31341278553009,0.1344133913517,-1.76849699020386,7.70173263549805,7.89572334289551,12.4638929367065
892.328,0.311542093753815,0.139261901378632,-1.76698708534241,7.67501831054688,7.88255786895752,12.4202003479004
925.345,0.311542093753815,0.139261901378632,-1.76698708534241,7.67501831054688,7.88255786895752,12.4202003479004
958.468,0.311542093753815,0.139261901378632,-1.76698708534241,7.67501831054688,7.88255786895752,12.4202003479004
991.511,0.31422346830368,0.132772192358971,-1.76716268062592,7.70245552062988,7.90118885040283,12.4631633758545
1024.54,0.31422346830368,0.132772192358971,-1.76716268062592,7.70245552062988,7.90118885040283,12.4631633758545
1057.62,0.31422346830368,0.132772192358971,-1.76716268062592,7.70245552062988,7.90118885040283,12.4631633758545
1091,0.319477915763855,0.119745194911957,-1.76773715019226,7.76033020019531,7.91904830932617,12.5434083938599
1124.75,0.319477915763855,0.119745194911957,-1.76773715019226,7.76033020019531,7.91904830932617,12.5434083938599
1156.93,0.319477915763855,0.119745194911957,-1.76773715019226,7.76033020019531,7.91904830932617,12.5434083938599
1190.1,0.323561012744904,0.109357729554176,-1.76821136474609,7.82170677185059,7.92427635192871,12.6064586639404
1223.11,0.323561012744904,0.109357729554176,-1.76821136474609,7.82170677185059,7.92427635192871,12.6064586639404
1256.13,0.323561012744904,0.109357729554176,-1.76821136474609,7.82170677185059,7.92427635192871,12.6064586639404
1289.21,0.323377579450607,0.109357088804245,-1.76822757720947,7.84015274047852,7.92086791992188,12.6020526885986
1322.26,0.323377579450607,0.109357088804245,-1.76822757720947,7.84015274047852,7.92086791992188,12.6020526885986
1355.35,0.323377579450607,0.109357088804245,-1.76822757720947,7.84015274047852,7.92086791992188,12.6020526885986
1388.43,0.319154918193817,0.119510024785995,-1.77023887634277,7.79737854003906,7.91161727905273,12.5476665496826
1421.5,0.319154918193817,0.119510024785995,-1.77023887634277,7.79737854003906,7.91161727905273,12.5476665496826
1454.59,0.319154918193817,0.119510024785995,-1.77023887634277,7.79737854003906,7.91161727905273,12.5476665496826
1487.74,0.31381294131279,0.132843479514122,-1.76671648025513,7.71974563598633,7.88024520874023,12.4656953811646
1520.75,0.31381294131279,0.132843479514122,-1.76671648025513,7.71974563598633,7.88024520874023,12.4656953811646
1553.87,0.31381294131279,0.132843479514122,-1.76671648025513,7.71974563598633,7.88024520874023,12.4656953811646
1586.99,0.311772137880325,0.139274373650551,-1.76912236213684,7.67959594726562,7.89549827575684,12.4423236846924
