Timestamp,RobotUnitObserver.SensorDevices.TestBenchMotor_targetPWM,RobotUnitObserver.SensorDevices.TestBenchMotor_rawVelocity,RobotUnitObserver.SensorDevices.KITGripperFTSensor_torque.value.x,RobotUnitObserver.SensorDevices.KITGripperFTSensor_torque.value.y,RobotUnitObserver.SensorDevices.KITGripperFTSensor_torque.value.z,RobotUnitObserver.ControlDevices.TestBenchMotor_ControlMode_Position1DoF_filteredVelocity,RobotUnitObserver.ControlDevices.TestBenchMotor_velocity
129699,-190,0,0.598619043827057,0.696516692638397,2.68410587310791,1.7592323287122e-05,nan
129700,-190,0,0.598619043827057,0.696516692638397,2.68410587310791,1.7592323287122e-05,nan
129716,-190,0,0.598619043827057,0.696516692638397,2.68410587310791,6.13406373992787e-06,nan
129730,-190,0,0.598619043827057,0.696516692638397,2.68410587310791,7.45758923850915e-07,nan
129731,-190,0,0.598619043827057,0.696516692638397,2.68410587310791,7.45758923850915e-07,nan
129732,-190,0,0.598619043827057,0.696516692638397,2.68410587310791,7.45758923850915e-07,nan
129733,-194,0,0.60544228553772,0.808524966239929,2.70395421981812,2.60030053953714e-07,nan
129770,-194,0,0.60544228553772,0.808524966239929,2.70395421981812,9.06668720905425e-08,nan
129770,-194,0,0.60544228553772,0.808524966239929,2.70395421981812,1.10229746259478e-08,nan
129772,-194,0,0.60544228553772,0.808524966239929,2.70395421981812,1.10229746259478e-08,nan
129772,-194,0,0.60544228553772,0.808524966239929,2.70395421981812,3.84347353420157e-09,nan
129792,-194,0,0.60544228553772,0.808524966239929,2.70395421981812,4.67276638822364e-10,nan
129793,-194,0,0.60544228553772,0.808524966239929,2.70395421981812,4.67276638822364e-10,nan
129794,-194,0,0.60544228553772,0.808524966239929,2.70395421981812,4.67276638822364e-10,nan
129795,-194,0,0.60544228553772,0.808524966239929,2.70395421981812,4.67276638822364e-10,nan
129796,-194,0,0.60544228553772,0.808524966239929,2.70395421981812,4.67276638822364e-10,nan
129816,-194,0,0.60544228553772,0.808524966239929,2.70395421981812,5.11289356869926e-11,nan
129834,-194,0,0.60544228553772,0.808524966239929,2.70395421981812,5.11289356869926e-11,nan
129834,-205,0,0.628356337547302,0.717562794685364,2.94207644462585,6.21608474776342e-12,nan
129836,-205,0,0.628356337547302,0.717562794685364,2.94207644462585,6.21608474776342e-12,nan
129837,-205,0,0.628356337547302,0.717562794685364,2.94207644462585,6.21608474776342e-12,nan
129857,-205,0,0.628356337547302,0.717562794685364,2.94207644462585,7.55730763259503e-13,nan
129857,-205,0,0.628356337547302,0.717562794685364,2.94207644462585,7.55730763259503e-13,nan
129858,-205,0,0.628356337547302,0.717562794685364,2.94207644462585,7.55730763259503e-13,nan
129859,-205,0,0.628356337547302,0.717562794685364,2.94207644462585,7.55730763259503e-13,nan
129879,-205,0,0.628356337547302,0.717562794685364,2.94207644462585,9.18792149258079e-14,nan
129879,-205,0,0.628356337547302,0.717562794685364,2.94207644462585,9.18792149258079e-14,nan
129899,-205,0,0.628356337547302,0.717562794685364,2.94207644462585,1.11703672071955e-14,nan
129899,-205,0,0.628356337547302,0.717562794685364,2.94207644462585,1.11703672071955e-14,nan
129900,-205,0,0.628356337547302,0.717562794685364,2.94207644462585,1.11703672071955e-14,nan
129901,-205,0,0.628356337547302,0.717562794685364,2.94207644462585,1.11703672071955e-14,nan
129921,-205,0,0.628356337547302,0.717562794685364,2.94207644462585,1.35805583062879e-15,nan
129921,-205,0,0.628356337547302,0.717562794685364,2.94207644462585,1.35805583062879e-15,nan
129922,-205,0,0.628356337547302,0.717562794685364,2.94207644462585,1.35805583062879e-15,nan
129923,-205,0,0.628356337547302,0.717562794685364,2.94207644462585,4.73524780752279e-16,nan
129961,-216,0,0.606855809688568,0.830078303813934,3.04263877868652,1.4859709100493e-16,nan
129962,-216,0,0.606855809688568,0.830078303813934,3.04263877868652,1.80659366080399e-17,nan
129963,-216,0,0.606855809688568,0.830078303813934,3.04263877868652,1.80659366080399e-17,nan
129964,-216,0,0.606855809688568,0.830078303813934,3.04263877868652,6.29920249114192e-18,nan
129984,-216,0,0.606855809688568,0.830078303813934,3.04263877868652,7.6583594010196e-19,nan
129984,-216,0,0.606855809688568,0.830078303813934,3.04263877868652,7.6583594010196e-19,nan
129985,-216,0,0.606855809688568,0.830078303813934,3.04263877868652,7.6583594010196e-19,nan
129987,-216,0,0.606855809688568,0.830078303813934,3.04263877868652,7.6583594010196e-19,nan
129987,-216,0,0.606855809688568,0.830078303813934,3.04263877868652,7.6583594010196e-19,nan
130025,-216,0,0.606855809688568,0.830078303813934,3.04263877868652,9.31077684796779e-20,nan
130025,-216,0,0.606855809688568,0.830078303813934,3.04263877868652,1.13197306333144e-20,nan
130026,-216,0,0.606855809688568,0.830078303813934,3.04263877868652,1.13197306333144e-20,nan
130027,-216,0,0.606855809688568,0.830078303813934,3.04263877868652,1.13197306333144e-20,nan
130048,-227,0,0.616736829280853,0.733411014080048,3.17621278762817,1.3762149356932e-21,nan
130048,-227,0,0.616736829280853,0.733411014080048,3.17621278762817,1.3762149356932e-21,nan
130049,-227,0,0.616736829280853,0.733411014080048,3.17621278762817,1.3762149356932e-21,nan
130050,-227,0,0.616736829280853,0.733411014080048,3.17621278762817,1.3762149356932e-21,nan
130088,-227,0,0.616736829280853,0.733411014080048,3.17621278762817,1.50584041855526e-22,nan
130088,-227,0,0.616736829280853,0.733411014080048,3.17621278762817,1.8307503437292e-23,nan
130089,-227,0,0.616736829280853,0.733411014080048,3.17621278762817,1.8307503437292e-23,nan
130090,-227,0,0.616736829280853,0.733411014080048,3.17621278762817,1.8307503437292e-23,nan
130091,-227,0,0.616736829280853,0.733411014080048,3.17621278762817,1.8307503437292e-23,nan
130092,-227,0,0.616736829280853,0.733411014080048,3.17621278762817,1.8307503437292e-23,nan
130110,-227,0,0.616736829280853,0.733411014080048,3.17621278762817,2.22576494810802e-24,nan
130110,-227,0,0.616736829280853,0.733411014080048,3.17621278762817,2.22576494810802e-24,nan
130111,-227,0,0.616736829280853,0.733411014080048,3.17621278762817,2.22576494810802e-24,nan
130113,-227,0,0.616736829280853,0.733411014080048,3.17621278762817,2.22576494810802e-24,nan
130127,-227,0,0.616736829280853,0.733411014080048,3.17621278762817,2.70601047335325e-25,nan
130141,-239,0,0.63973206281662,0.677276611328125,3.22172451019287,9.43527495121235e-26,nan
130141,-239,0,0.63973206281662,0.677276611328125,3.22172451019287,9.43527495121235e-26,nan
130157,-239,0,0.63973206281662,0.677276611328125,3.22172451019287,9.43527495121235e-26,nan
130171,-239,0,0.63973206281662,0.677276611328125,3.22172451019287,3.9997221396019e-27,nan
130171,-239,0,0.63973206281662,0.677276611328125,3.22172451019287,3.9997221396019e-27,nan
130172,-239,0,0.63973206281662,0.677276611328125,3.22172451019287,3.9997221396019e-27,nan
130188,-239,0,0.63973206281662,0.677276611328125,3.22172451019287,3.9997221396019e-27,nan
130201,-239,0,0.63973206281662,0.677276611328125,3.22172451019287,1.52597561016819e-28,nan
130202,-239,0,0.63973206281662,0.677276611328125,3.22172451019287,1.52597561016819e-28,nan
130203,-239,0,0.63973206281662,0.677276611328125,3.22172451019287,1.52597561016819e-28,nan
130238,-239,0,0.63973206281662,0.677276611328125,3.22172451019287,1.855230035277e-29,nan
130251,-250,0,0.563188433647156,0.726921677589417,3.21074056625366,7.86453461560054e-31,nan
130252,-250,0,0.563188433647156,0.726921677589417,3.21074056625366,7.86453461560054e-31,nan
130253,-250,0,0.563188433647156,0.726921677589417,3.21074056625366,7.86453461560054e-31,nan
130268,-250,0,0.563188433647156,0.726921677589417,3.21074056625366,9.56143776814992e-32,nan
130269,-250,0,0.563188433647156,0.726921677589417,3.21074056625366,9.56143776814992e-32,nan
130270,-250,0,0.563188433647156,0.726921677589417,3.21074056625366,9.56143776814992e-32,nan
130285,-250,0,0.563188433647156,0.726921677589417,3.21074056625366,9.56143776814992e-32,nan
130299,-250,0,0.563188433647156,0.726921677589417,3.21074056625366,4.05320401635791e-33,nan
130299,-250,0,0.563188433647156,0.726921677589417,3.21074056625366,4.05320401635791e-33,nan
130300,-250,0,0.563188433647156,0.726921677589417,3.21074056625366,4.05320401635791e-33,nan
130329,-250,0,0.563188433647156,0.726921677589417,3.21074056625366,1.41326483043152e-33,nan
130329,-250,0,0.563188433647156,0.726921677589417,3.21074056625366,1.54638003744268e-34,nan
130330,-250,0,0.563188433647156,0.726921677589417,3.21074056625366,1.54638003744268e-34,nan
130344,-261,0,0.542626023292542,0.797817587852478,2.72927069664001,5.39189370330019e-35,nan
130344,-261,0,0.542626023292542,0.797817587852478,2.72927069664001,5.39189370330019e-35,nan
130373,-261,0,0.542626023292542,0.797817587852478,2.72927069664001,6.55528376648228e-36,nan
130374,-261,0,0.542626023292542,0.797817587852478,2.72927069664001,2.28568608026614e-36,nan
130375,-261,0,0.542626023292542,0.797817587852478,2.72927069664001,2.28568608026614e-36,nan
130376,-261,0,0.542626023292542,0.797817587852478,2.72927069664001,2.28568608026614e-36,nan
130377,-261,0,0.542626023292542,0.797817587852478,2.72927069664001,7.96969443830182e-37,nan
130392,-261,0,0.542626023292542,0.797817587852478,2.72927069664001,2.77886057881156e-37,nan
130405,-261,0,0.542626023292542,0.797817587852478,2.72927069664001,2.77886057881156e-37,nan
130406,-261,0,0.542626023292542,0.797817587852478,2.72927069664001,9.68928755832993e-38,nan
130407,-261,0,0.542626023292542,0.797817587852478,2.72927069664001,9.68928755832993e-38,nan
130408,-261,0,0.542626023292542,0.797817587852478,2.72927069664001,3.37844561558241e-38,nan
130435,-261,0,0.542626023292542,0.797817587852478,2.72927069664001,1.17799112770014e-38,nan
130436,-261,0,0.542626023292542,0.797817587852478,2.72927069664001,4.10740102057565e-39,nan
130437,-261,0,0.542626023292542,0.797817587852478,2.72927069664001,4.10740102057565e-39,nan
130438,-272,0,0.598918437957764,0.828309595584869,2.51662015914917,-0.000388923187669105,nan
130465,-272,0,0.598918437957764,0.828309595584869,2.51662015914917,-0.000135609128149924,nan
130466,-272,0,0.598918437957764,0.828309595584869,2.51662015914917,-4.72839784837628e-05,nan
130467,-272,0,0.598918437957764,0.828309595584869,2.51662015914917,-4.72839784837628e-05,nan
130468,-272,0,0.598918437957764,0.828309595584869,2.51662015914917,-1.64869035864692e-05,nan
130496,-272,0,0.598918437957764,0.828309595584869,2.51662015914917,-5.74862772943005e-06,nan
130496,-272,0,0.598918437957764,0.828309595584869,2.51662015914917,-2.00442251622636e-06,nan
130497,-272,0,0.598918437957764,0.828309595584869,2.51662015914917,-2.00442251622636e-06,nan
130525,-272,0,0.598918437957764,0.828309595584869,2.51662015914917,-2.43690975839304e-07,nan
130526,-272,0,0.598918437957764,0.828309595584869,2.51662015914917,-8.49697879152636e-08,nan
130526,-272,0,0.598918437957764,0.828309595584869,2.51662015914917,-8.49697879152636e-08,nan
130528,-272,0,0.598918437957764,0.828309595584869,2.51662015914917,-8.49697879152636e-08,nan
130565,-283,0,0.611479759216309,0.837623834609985,2.37562942504883,-1.03303422139322e-08,nan
130565,-283,0,0.611479759216309,0.837623834609985,2.37562942504883,-1.25592840555718e-09,nan
130566,-283,0,0.611479759216309,0.837623834609985,2.37562942504883,-1.25592840555718e-09,nan
130567,-283,0,0.611479759216309,0.837623834609985,2.37562942504883,-1.25592840555718e-09,nan
130588,-283,0,0.611479759216309,0.837623834609985,2.37562942504883,-1.52691568896728e-10,nan
