Timestamp,RobotUnitObserver.SensorDevices.KITGripperFTSensor_torque.value.x,RobotUnitObserver.SensorDevices.KITGripperFTSensor_torque.value.y,RobotUnitObserver.SensorDevices.KITGripperFTSensor_torque.value.z,RobotUnitObserver.SensorDevices.KITGripperFTSensor_force.value.x,RobotUnitObserver.SensorDevices.KITGripperFTSensor_force.value.y,RobotUnitObserver.SensorDevices.KITGripperFTSensor_force.value.z
1.913,0.464889526367188,0.199011921882629,2.32465982437134,10.3631591796875,17.0041809082031,-9.55295085906982
34.446,0.464889526367188,0.199011921882629,2.32465982437134,10.3631591796875,17.0041809082031,-9.55295085906982
67.475,0.464889526367188,0.199011921882629,2.32465982437134,10.3631591796875,17.0041809082031,-9.55295085906982
100.563,0.465518534183502,0.198474138975143,2.32387852668762,10.3335609436035,17.0116500854492,-9.5479154586792
136.555,0.465518534183502,0.198474138975143,2.32387852668762,10.3335609436035,17.0116500854492,-9.5479154586792
169.18,0.465518534183502,0.198474138975143,2.32387852668762,10.3335609436035,17.0116500854492,-9.5479154586792
200.133,0.466019123792648,0.19862325489521,2.32621002197266,10.3310451507568,17.0334587097168,-9.58719539642334
232.883,0.466019123792648,0.19862325489521,2.32621002197266,10.3310451507568,17.0334587097168,-9.58719539642334
266.041,0.466019123792648,0.19862325489521,2.32621002197266,10.3310451507568,17.0334587097168,-9.58719539642334
299.661,0.464176893234253,0.199509978294373,2.32356429100037,10.3381843566895,17.0025177001953,-9.54489517211914
332.111,0.464176893234253,0.199509978294373,2.32356429100037,10.3381843566895,17.0025177001953,-9.54489517211914
365.153,0.464176893234253,0.199509978294373,2.32356429100037,10.3381843566895,17.0025177001953,-9.54489517211914
398.196,0.463157713413239,0.200318366289139,2.32369756698608,10.356912612915,16.9963283538818,-9.52859687805176
431.343,0.463157713413239,0.200318366289139,2.32369756698608,10.356912612915,16.9963283538818,-9.52859687805176
464.466,0.463157713413239,0.200318366289139,2.32369756698608,10.356912612915,16.9963283538818,-9.52859687805176
497.522,0.462686628103256,0.201117992401123,2.3244571685791,10.342342376709,17.0032081604004,-9.52141761779785
530.534,0.462686628103256,0.201117992401123,2.3244571685791,10.342342376709,17.0032081604004,-9.52141761779785
563.595,0.462686628103256,0.201117992401123,2.3244571685791,10.342342376709,17.0032081604004,-9.52141761779785
596.662,0.46332174539566,0.200690239667892,2.32537412643433,10.362979888916,17.0112438201904,-9.5311393737793
629.68,0.46332174539566,0.200690239667892,2.32537412643433,10.362979888916,17.0112438201904,-9.5311393737793
663.03,0.46332174539566,0.200690239667892,2.32537412643433,10.362979888916,17.0112438201904,-9.5311393737793
695.986,0.465186595916748,0.198810249567032,2.32414150238037,10.3470916748047,17.006462097168,-9.54612827301025
729.072,0.465186595916748,0.198810249567032,2.32414150238037,10.3470916748047,17.006462097168,-9.54612827301025
762.22,0.465186595916748,0.198810249567032,2.32414150238037,10.3470916748047,17.006462097168,-9.54612827301025
795.284,0.465948730707169,0.198426365852356,2.32580709457397,10.3568000793457,17.0269889831543,-9.57874298095703
828.36,0.465948730707169,0.198426365852356,2.32580709457397,10.3568000793457,17.0269889831543,-9.57874298095703
861.393,0.465948730707169,0.198426365852356,2.32580709457397,10.3568000793457,17.0269889831543,-9.57874298095703
894.485,0.465542614459991,0.198337256908417,2.32321739196777,10.3300113677979,17.007682800293,-9.55664920806885
927.524,0.465542614459991,0.198337256908417,2.32321739196777,10.3300113677979,17.007682800293,-9.55664920806885
960.58,0.465542614459991,0.198337256908417,2.32321739196777,10.3300113677979,17.007682800293,-9.55664920806885
993.58,0.464497566223145,0.199827715754509,2.32532954216003,10.3402900695801,17.0206031799316,-9.55190086364746
1026.68,0.464497566223145,0.199827715754509,2.32532954216003,10.3402900695801,17.0206031799316,-9.55190086364746
1059.75,0.464497566223145,0.199827715754509,2.32532954216003,10.3402900695801,17.0206031799316,-9.55190086364746
1095.85,0.462650835514069,0.200751408934593,2.32214546203613,10.3469696044922,16.9854297637939,-9.51297760009766
1128.37,0.462650835514069,0.200751408934593,2.32214546203613,10.3469696044922,16.9854297637939,-9.51297760009766
1160.17,0.462650835514069,0.200751408934593,2.32214546203613,10.3469696044922,16.9854297637939,-9.51297760009766
1193.14,0.463003724813461,0.201272308826447,2.32531547546387,10.3583335876465,17.0103282928467,-9.5203857421875
1225.19,0.463003724813461,0.201272308826447,2.32531547546387,10.3583335876465,17.0103282928467,-9.5203857421875
1258.3,0.463003724813461,0.201272308826447,2.32531547546387,10.3583335876465,17.0103282928467,-9.5203857421875
1291.29,0.463006496429443,0.200293108820915,2.32086849212646,10.3354988098145,16.9809741973877,-9.51620864868164
1324.33,0.463006496429443,0.200293108820915,2.32086849212646,10.3354988098145,16.9809741973877,-9.51620864868164
1357.42,0.463006496429443,0.200293108820915,2.32086849212646,10.3354988098145,16.9809741973877,-9.51620864868164
1390.58,0.465279072523117,0.199542850255966,2.327308177948,10.3392715454102,17.038688659668,-9.57851219177246
1423.6,0.465279072523117,0.199542850255966,2.327308177948,10.3392715454102,17.038688659668,-9.57851219177246
1456.68,0.465279072523117,0.199542850255966,2.327308177948,10.3392715454102,17.038688659668,-9.57851219177246
1490.55,0.465430974960327,0.19831970334053,2.32164001464844,10.3260154724121,16.9937133789062,-9.55517387390137
1523.74,0.465430974960327,0.19831970334053,2.32164001464844,10.3260154724121,16.9937133789062,-9.55517387390137
1556.78,0.465430974960327,0.19831970334053,2.32164001464844,10.3260154724121,16.9937133789062,-9.55517387390137
