Timestamp,RobotUnitObserver.SensorDevices.KITGripperFTSensor_torque.value.x,RobotUnitObserver.SensorDevices.KITGripperFTSensor_torque.value.y,RobotUnitObserver.SensorDevices.KITGripperFTSensor_torque.value.z,RobotUnitObserver.SensorDevices.KITGripperFTSensor_force.value.x,RobotUnitObserver.SensorDevices.KITGripperFTSensor_force.value.y,RobotUnitObserver.SensorDevices.KITGripperFTSensor_force.value.z
5.594,0.319977045059204,0.113293081521988,-1.55821311473846,7.67253684997559,7.84668922424316,11.4650545120239
42.222,0.318844616413116,0.117533981800079,-1.55856478214264,7.63015937805176,7.87205600738525,11.4429845809937
74.553,0.318844616413116,0.117533981800079,-1.55856478214264,7.63015937805176,7.87205600738525,11.4429845809937
106.2,0.318844616413116,0.117533981800079,-1.55856478214264,7.63015937805176,7.87205600738525,11.4429845809937
140.108,0.314663648605347,0.128432154655457,-1.55896937847137,7.56637954711914,7.86439990997314,11.3734006881714
171.046,0.314663648605347,0.128432154655457,-1.55896937847137,7.56637954711914,7.86439990997314,11.3734006881714
204.11,0.314663648605347,0.128432154655457,-1.55896937847137,7.56637954711914,7.86439990997314,11.3734006881714
237.198,0.311266124248505,0.137701496481895,-1.55762100219727,7.51215839385986,7.84453964233398,11.3211536407471
270.255,0.311266124248505,0.137701496481895,-1.55762100219727,7.51215839385986,7.84453964233398,11.3211536407471
303.331,0.311266124248505,0.137701496481895,-1.55762100219727,7.51215839385986,7.84453964233398,11.3211536407471
336.399,0.310923397541046,0.138332113623619,-1.55755972862244,7.52363395690918,7.83136558532715,11.3084983825684
369.55,0.310923397541046,0.138332113623619,-1.55755972862244,7.52363395690918,7.83136558532715,11.3084983825684
402.553,0.310923397541046,0.138332113623619,-1.55755972862244,7.52363395690918,7.83136558532715,11.3084983825684
435.712,0.314199656248093,0.129854753613472,-1.55994939804077,7.59358978271484,7.84676361083984,11.3930816650391
468.806,0.314199656248093,0.129854753613472,-1.55994939804077,7.59358978271484,7.84676361083984,11.3930816650391
501.943,0.314199656248093,0.129854753613472,-1.55994939804077,7.59358978271484,7.84676361083984,11.3930816650391
534.941,0.31790030002594,0.119231581687927,-1.55975770950317,7.65881156921387,7.85306739807129,11.4445762634277
568.046,0.31790030002594,0.119231581687927,-1.55975770950317,7.65881156921387,7.85306739807129,11.4445762634277
601.124,0.31790030002594,0.119231581687927,-1.55975770950317,7.65881156921387,7.85306739807129,11.4445762634277
634.214,0.319491773843765,0.114527031779289,-1.55841636657715,7.66920471191406,7.84571361541748,11.4706954956055
667.318,0.319491773843765,0.114527031779289,-1.55841636657715,7.66920471191406,7.84571361541748,11.4706954956055
700.379,0.319491773843765,0.114527031779289,-1.55841636657715,7.66920471191406,7.84571361541748,11.4706954956055
733.439,0.317936807870865,0.119875393807888,-1.55929636955261,7.62335586547852,7.87013339996338,11.4234342575073
766.543,0.317936807870865,0.119875393807888,-1.55929636955261,7.62335586547852,7.87013339996338,11.4234342575073
799.604,0.317936807870865,0.119875393807888,-1.55929636955261,7.62335586547852,7.87013339996338,11.4234342575073
832.705,0.314113080501556,0.129977077245712,-1.558917760849,7.55596733093262,7.86807632446289,11.3684120178223
865.78,0.314113080501556,0.129977077245712,-1.558917760849,7.55596733093262,7.86807632446289,11.3684120178223
898.88,0.314113080501556,0.129977077245712,-1.558917760849,7.55596733093262,7.86807632446289,11.3684120178223
931.931,0.310879409313202,0.138798773288727,-1.55723798274994,7.50108242034912,7.84504699707031,11.2941055297852
965.041,0.310879409313202,0.138798773288727,-1.55723798274994,7.50108242034912,7.84504699707031,11.2941055297852
998.117,0.310879409313202,0.138798773288727,-1.55723798274994,7.50108242034912,7.84504699707031,11.2941055297852
1033.8,0.311026394367218,0.13786256313324,-1.55783915519714,7.52543067932129,7.83269691467285,11.3022022247314
1066.69,0.311026394367218,0.13786256313324,-1.55783915519714,7.52543067932129,7.83269691467285,11.3022022247314
1097.64,0.311026394367218,0.13786256313324,-1.55783915519714,7.52543067932129,7.83269691467285,11.3022022247314
1130.34,0.314502388238907,0.128209829330444,-1.55995273590088,7.59869194030762,7.84718894958496,11.3712520599365
1163.51,0.314502388238907,0.128209829330444,-1.55995273590088,7.59869194030762,7.84718894958496,11.3712520599365
1196.59,0.314502388238907,0.128209829330444,-1.55995273590088,7.59869194030762,7.84718894958496,11.3712520599365
1229.59,0.318334341049194,0.117810800671577,-1.55917024612427,7.65186405181885,7.84662246704102,11.4511585235596
1262.76,0.318334341049194,0.117810800671577,-1.55917024612427,7.65186405181885,7.84662246704102,11.4511585235596
1295.86,0.318334341049194,0.117810800671577,-1.55917024612427,7.65186405181885,7.84662246704102,11.4511585235596
1328.83,0.320052087306976,0.113477572798729,-1.55942285060883,7.67836856842041,7.86270236968994,11.470362663269
1361.97,0.320052087306976,0.113477572798729,-1.55942285060883,7.67836856842041,7.86270236968994,11.470362663269
1395.06,0.320052087306976,0.113477572798729,-1.55942285060883,7.67836856842041,7.86270236968994,11.470362663269
1428.2,0.320052087306976,0.113477572798729,-1.55942285060883,7.67836856842041,7.86270236968994,11.470362663269
1461.18,0.317835360765457,0.119264781475067,-1.55915009975433,7.6325740814209,7.86528396606445,11.4369010925293
1494.38,0.317835360765457,0.119264781475067,-1.55915009975433,7.6325740814209,7.86528396606445,11.4369010925293
1527.36,0.317835360765457,0.119264781475067,-1.55915009975433,7.6325740814209,7.86528396606445,11.4369010925293
1561.21,0.313756138086319,0.130520105361938,-1.55791449546814,7.55752372741699,7.84595012664795,11.3620109558105
1593.62,0.313756138086319,0.130520105361938,-1.55791449546814,7.55752372741699,7.84595012664795,11.3620109558105
1626.69,0.313756138086319,0.130520105361938,-1.55791449546814,7.55752372741699,7.84595012664795,11.3620109558105
1659.76,0.310837686061859,0.138626515865326,-1.55702352523804,7.5117130279541,7.83749198913574,11.292631149292
1692.83,0.310837686061859,0.138626515865326,-1.55702352523804,7.5117130279541,7.83749198913574,11.292631149292
1725.95,0.310837686061859,0.138626515865326,-1.55702352523804,7.5117130279541,7.83749198913574,11.292631149292
1759.03,0.311205178499222,0.137403547763824,-1.55848515033722,7.5294132232666,7.83878707885742,11.3156967163086
1792.09,0.311205178499222,0.137403547763824,-1.55848515033722,7.5294132232666,7.83878707885742,11.3156967163086
1825.21,0.311205178499222,0.137403547763824,-1.55848515033722,7.5294132232666,7.83878707885742,11.3156967163086
1859.08,0.314939826726913,0.127911120653152,-1.55911922454834,7.59796524047852,7.84706974029541,11.3799476623535
1891.43,0.314939826726913,0.127911120653152,-1.55911922454834,7.59796524047852,7.84706974029541,11.3799476623535
1925.27,0.314939826726913,0.127911120653152,-1.55911922454834,7.59796524047852,7.84706974029541,11.3799476623535
1957.57,0.318416565656662,0.117932930588722,-1.560467004776,7.65608596801758,7.85877799987793,11.4529476165771
1990.65,0.318416565656662,0.117932930588722,-1.560467004776,7.65608596801758,7.85877799987793,11.4529476165771
2025.82,0.318416565656662,0.117932930588722,-1.560467004776,7.65608596801758,7.85877799987793,11.4529476165771
2058.25,0.319696813821793,0.114489927887917,-1.56001222133636,7.67019176483154,7.8702335357666,11.4847259521484
2089.92,0.319696813821793,0.114489927887917,-1.56001222133636,7.67019176483154,7.8702335357666,11.4847259521484
2122.98,0.319696813821793,0.114489927887917,-1.56001222133636,7.67019176483154,7.8702335357666,11.4847259521484
2156.01,0.317438155412674,0.120881259441376,-1.55926203727722,7.61605262756348,7.86870956420898,11.4274301528931
2189.14,0.317438155412674,0.120881259441376,-1.55926203727722,7.61605262756348,7.86870956420898,11.4274301528931
2222.31,0.317438155412674,0.120881259441376,-1.55926203727722,7.61605262756348,7.86870956420898,11.4274301528931
