Timestamp,RobotUnitObserver.SensorDevices.KITGripperFTSensor_torque.value.x,RobotUnitObserver.SensorDevices.KITGripperFTSensor_torque.value.y,RobotUnitObserver.SensorDevices.KITGripperFTSensor_torque.value.z,RobotUnitObserver.SensorDevices.KITGripperFTSensor_force.value.x,RobotUnitObserver.SensorDevices.KITGripperFTSensor_force.value.y,RobotUnitObserver.SensorDevices.KITGripperFTSensor_force.value.z
32.255,0.320799291133881,0.140748262405396,2.1674690246582,6.38364601135254,8.6251220703125,-8.70513820648193
65.253,0.320799291133881,0.140748262405396,2.1674690246582,6.38364601135254,8.6251220703125,-8.70513820648193
98.227,0.313015550374985,0.150309830904007,2.16815614700317,6.37330436706543,8.59882164001465,-8.59424495697021
131.307,0.313015550374985,0.150309830904007,2.16815614700317,6.37330436706543,8.59882164001465,-8.59424495697021
164.375,0.313015550374985,0.150309830904007,2.16815614700317,6.37330436706543,8.59882164001465,-8.59424495697021
197.45,0.299971461296082,0.168182164430618,2.16948342323303,6.1961784362793,8.57125091552734,-8.47773170471191
230.506,0.299971461296082,0.168182164430618,2.16948342323303,6.1961784362793,8.57125091552734,-8.47773170471191
263.678,0.299971461296082,0.168182164430618,2.16948342323303,6.1961784362793,8.57125091552734,-8.47773170471191
296.719,0.294201046228409,0.177592784166336,2.16932606697083,6.07671737670898,8.60432624816895,-8.39785003662109
329.752,0.294201046228409,0.177592784166336,2.16932606697083,6.07671737670898,8.60432624816895,-8.39785003662109
362.817,0.294201046228409,0.177592784166336,2.16932606697083,6.07671737670898,8.60432624816895,-8.39785003662109
396.756,0.30000376701355,0.170428723096848,2.16819024085999,6.0718879699707,8.63734340667725,-8.45652103424072
429.062,0.30000376701355,0.170428723096848,2.16819024085999,6.0718879699707,8.63734340667725,-8.45652103424072
462.138,0.30000376701355,0.170428723096848,2.16819024085999,6.0718879699707,8.63734340667725,-8.45652103424072
495.246,0.310482680797577,0.156584143638611,2.16936898231506,6.15957260131836,8.67391014099121,-8.58365726470947
528.334,0.310482680797577,0.156584143638611,2.16936898231506,6.15957260131836,8.67391014099121,-8.58365726470947
561.386,0.310482680797577,0.156584143638611,2.16936898231506,6.15957260131836,8.67391014099121,-8.58365726470947
594.5,0.314521163702011,0.151177674531937,2.16964554786682,6.21122741699219,8.68133163452148,-8.63605117797852
627.614,0.314521163702011,0.151177674531937,2.16964554786682,6.21122741699219,8.68133163452148,-8.63605117797852
660.643,0.314521163702011,0.151177674531937,2.16964554786682,6.21122741699219,8.68133163452148,-8.63605117797852
693.73,0.31055611371994,0.155993223190308,2.17100310325623,6.22864532470703,8.6435718536377,-8.59786701202393
726.835,0.31055611371994,0.155993223190308,2.17100310325623,6.22864532470703,8.6435718536377,-8.59786701202393
759.887,0.31055611371994,0.155993223190308,2.17100310325623,6.22864532470703,8.6435718536377,-8.59786701202393
793.05,0.304429113864899,0.16316944360733,2.17170095443726,6.23612213134766,8.61087608337402,-8.53148937225342
826.101,0.304429113864899,0.16316944360733,2.17170095443726,6.23612213134766,8.61087608337402,-8.53148937225342
859.208,0.304429113864899,0.16316944360733,2.17170095443726,6.23612213134766,8.61087608337402,-8.53148937225342
894.659,0.303493618965149,0.163471147418022,2.16849708557129,6.27466201782227,8.57121276855469,-8.49285793304443
926.672,0.303493618965149,0.163471147418022,2.16849708557129,6.27466201782227,8.57121276855469,-8.49285793304443
958.708,0.303493618965149,0.163471147418022,2.16849708557129,6.27466201782227,8.57121276855469,-8.49285793304443
991.453,0.306849002838135,0.158625796437263,2.16511869430542,6.28376770019531,8.56886100769043,-8.52566337585449
1024.61,0.306849002838135,0.158625796437263,2.16511869430542,6.28376770019531,8.56886100769043,-8.52566337585449
1057.71,0.306849002838135,0.158625796437263,2.16511869430542,6.28376770019531,8.56886100769043,-8.52566337585449
1090.72,0.306849002838135,0.158625796437263,2.16511869430542,6.28376770019531,8.56886100769043,-8.52566337585449
1123.75,0.309328019618988,0.156768843531609,2.16570615768433,6.21992683410645,8.6235466003418,-8.54286193847656
1156.91,0.309328019618988,0.156768843531609,2.16570615768433,6.21992683410645,8.6235466003418,-8.54286193847656
1190.07,0.309328019618988,0.156768843531609,2.16570615768433,6.21992683410645,8.6235466003418,-8.54286193847656
1223.12,0.307479083538055,0.160934269428253,2.1686315536499,6.10159301757812,8.68181610107422,-8.54178428649902
